age_fleet,airline_id,callsign,code_hub,code_iata_airline,code_icao_airline,code_iso2_country,iata_prefix_accounting,name_airline,name_country,size_airline,status_airline,type
0.0,4517,AIRCREW,UNKNOWN,,AIY,AU,,Aircrew Check and Training Australia,Australia,0,active,Unknown
0.0,4845,AUSSIE,RCM,,ASY,AU,,Royal Australian Air Force,Australia,0,active,government
0.0,4901,Unknown,UNKNOWN,,AUS,AU,,Aus-Air,Australia,0,active,Unknown
0.0,5117,BORDER POLICE,ADL,,BDF,AU,,Surveillance Australia,Australia,0,active,charter
0.0,5702,CARE FLIGHT,UNKNOWN,,CFH,AU,,Care Flight,Australia,0,active,Unknown
0.0,6004,Unknown,UNKNOWN,,CQC,AU,,Central Queensland Aviation College,Australia,0,active,Unknown
0.0,6092,Unknown,UNKNOWN,,CTO,AU,,Cape Air Transport,Australia,0,active,Unknown
0.0,6148,COASTWATCH,UNKNOWN,,CWP,AU,,Australian Customs Service - Coastwatch,Australia,0,active,Unknown
0.0,6554,EXPRESS FREIGHT,SYD,,EFA,AU,,Express Freighters Australia,Australia,0,active,cargo
0.0,6801,Unknown,UNKNOWN,,EVY,AU,,"34 Squadron, Royal Australian Air Force",Australia,0,active,government
0.0,6822,Unknown,UNKNOWN,,EXL,AU,,Sunshine Express Airline,Australia,0,active,Unknown
0.0,6988,Unknown,UNKNOWN,,FGY,AU,,Froggy Corporate Aviation,Australia,0,active,Unknown
0.0,7279,Unknown,UNKNOWN,,GAR,AU,,Commodore Aviation,Australia,0,active,Unknown
0.0,7345,GUARDIAN,UNKNOWN,,GDY,AU,,Australian Law Enforcement Agencies,Australia,0,active,Unknown
0.0,7394,Unknown,UNKNOWN,,GFW,AU,,GFW Aviation,Australia,0,active,Unknown
0.0,7549,Unknown,UNKNOWN,,GOS,AU,,Goldfields Air Services,Australia,0,active,Unknown
0.0,7662,Unknown,UNKNOWN,,HAC,AU,,Henebury Aviation,Australia,0,active,Unknown
0.0,7738,HEMS,UNKNOWN,,HEM,AU,,CHC Helicopters,Australia,0,active,private
0.0,7739,Unknown,UNKNOWN,,HEM,AU,,CHC Helicopters (Australia),Australia,0,active,private
0.0,8072,INDEPENDENT,MEB,,IDP,AU,,Independent Air Freighters,Australia,0,active,cargo
0.0,8204,IPEC,MEB,,IPA,AU,,IPEC Aviation.,Australia,0,active,cargo
0.0,8325,Unknown,BNE,,JCC,AU,,Toll Aviation,Australia,0,active,scheduled
0.0,8327,JETCRAFT,UNKNOWN,,JCC,AU,,Jetcraft Aviation,Australia,0,active,Unknown
0.0,8502,JETEX,ADL,,JTE,AU,,Jetex,Australia,0,active,charter
0.0,8813,Unknown,UNKNOWN,,LAW,AU,,Link Airways Of Australia,Australia,0,active,Unknown
0.0,8896,ALFA-SPACE,UNKNOWN,,LFP,AU,,Alfa Aerospace,Australia,0,active,Unknown
0.0,9435,Unknown,UNKNOWN,,MLZ,AU,,Meteologic,Australia,0,active,Unknown
0.0,9578,Unknown,UNKNOWN,,MTD,AU,,Macknight Airlines,Australia,0,active,Unknown
0.0,9733,Unknown,UNKNOWN,,NDS,AU,,Nordstress,Australia,0,active,Unknown
0.0,10021,Unknown,PER,,NWK,AU,,Network Aviation,Australia,0,active,charter
0.0,10048,Unknown,UNKNOWN,,OAA,AU,,Oxley Aviation,Australia,0,active,Unknown
0.0,10061,Unknown,UNKNOWN,,OAX,AU,,Operational Aviation Services,Australia,0,active,Unknown
0.0,10157,Unknown,UNKNOWN,,OPA,AU,,Opal Air,Australia,0,active,Unknown
0.0,10285,SOLPAC,BNE,,PAQ,AU,,Pacific Air Express,Australia,0,active,cargo
0.0,10287,PACRIM,UNKNOWN,,PAR,AU,,Pacific Rim Airways,Australia,0,active,Unknown
0.0,10344,PACAV,UNKNOWN,,PCV,AU,,Pacific Aviation,Australia,0,active,Unknown
0.0,10387,PELFLIGHT,SYD,,PFY,AU,,Pel-Air Aviation,Australia,0,active,charter
0.0,10645,TOWNSEND,UNKNOWN,,PTQ,AU,,Port Townsend Airways,Australia,0,active,Unknown
0.0,10726,Unknown,UNKNOWN,,QEA,AU,,Aviation Consultancy Office,Australia,0,active,Unknown
0.0,10734,Unknown,UNKNOWN,,QJE,AU,,Cobham Aviation Services Australia,Australia,0,active,Unknown
0.0,10909,SEARCH,UNKNOWN,,RES,AU,,Australian Maritime Safety Authority (AMSA),Australia,0,active,Unknown
0.0,10931,Unknown,ADE,,RFS,AU,863.0,Rossair Charter,Australia,0,active,Unknown
0.0,10932,Unknown,UNKNOWN,,RFS,AU,,Rossair,Australia,0,active,Unknown
0.0,11220,Unknown,UNKNOWN,,RWS,AU,,Air Whitsunday,Australia,0,active,Unknown
0.0,11222,Unknown,UNKNOWN,,RXA,AU,,Regional Express 2,Australia,0,active,Unknown
0.0,11241,RAZOR,UNKNOWN,,RZA,AU,,Jet Fighter Flights,Australia,0,active,Unknown
0.0,11436,SKYFORCE,BWU,,SFZ,AU,,Skyforce Aviation,Australia,0,active,charter
0.0,11651,SNOWBIRD,SYD,,SND,AU,,Skytraders,Australia,0,active,charter
0.0,12209,TICAIR,UNKNOWN,,TIK,AU,,Tic Air,Australia,0,active,Unknown
0.0,12347,TRANS EXPRESS,UNKNOWN,,TPP,AU,,Transpax Expres,Australia,0,active,Unknown
0.0,12769,BLUEY,UNKNOWN,,VBH,AU,,Virgin Blue Holdings,Australia,0,active,Unknown
0.0,12770,BLUEY,UNKNOWN,,VBI,AU,,Pacific Blue,Australia,0,active,Unknown
22.8,436,INSEL ARUBA,AUA,8I,NLU,AW,778.0,InselAir Aruba N.V. dba InselAir Aruba,Aruba,7,active,scheduled
19.6,587,ARUBA,AUA,AG,ARU,AW,209.0,Arubaanse Luchtvaart Maatschappij NV dba Aruba Airlines,Aruba,3,active,scheduled
0.0,922,TIARA,AUA,3P,TNM,AW,253.0,Tiara Air N.V. dba Tiara Air Aruba,Aruba,0,active,scheduled
0.0,6157,Unknown,AUA,,CXB,AW,,Comlux Aruba,Aruba,0,active,private
0.0,8145,Unknown,UNKNOWN,,ILP,AW,,ILPO Aruba Cargo,Aruba,0,active,cargo
9.8,110,FINNAIR,HEL,AY,FIN,AX,105.0,Finnair,Aland Islands,51,active,scheduled
0.0,2404,BLUEFIN,HEL,KF,BLF,AX,142.0,Blue1,Aland Islands,0,active,scheduled
9.8,179,AZAL,GYD,J2,AHY,AZ,771.0,Azerbaijan Airlines,Azerbaijan,28,active,scheduled
7.9,473,SILK WEST,GYD,7L,AZG,AZ,501.0,Silk Way West Airlines,Azerbaijan,6,active,cargo
0.0,4459,Unknown,GYD,,AHC,AZ,,AZAL Cargo,Azerbaijan,0,active,cargo
0.0,4463,AZALVIACARGO,UNKNOWN,,AHC,AZ,,Cargo Airline of the State Concern Azerbaijan,Azerbaijan,0,active,cargo
0.0,5028,HELIAZE,UNKNOWN,,AZH,AZ,,SW Helicopter Services,Azerbaijan,0,active,private
0.0,5030,AZALHELIKOPTER,UNKNOWN,,AZK,AZ,,Azalhelikopter,Azerbaijan,0,active,Unknown
0.0,5035,SILK LINE,GYD,,AZQ,AZ,,Silk Way Airlines,Azerbaijan,0,active,"scheduled,cargo"
0.0,6746,Unknown,GYD,,ESW,AZ,,SW Business Aviation,Azerbaijan,0,active,private
0.0,6747,W-BUSINESS,UNKNOWN,,ESW,AZ,,Silk Way Business Aviation,Azerbaijan,0,active,Unknown
0.0,6812,Unknown,GYD,,EWZ,AZ,,East Wing,Azerbaijan,0,active,cargo
0.0,12696,TURAN,GYD,,URN,AZ,,Turan Air,Azerbaijan,0,active,charter
0.0,2272,BOSNIA,SJJ,JA,BON,BA,995.0,B & H Airlines,Bosnia and Herzegovina,0,active,scheduled
0.0,10764,TUZLA AIR,TZL,,RAC,BA,,Icar Air,Bosnia and Herzegovina,0,active,charter
0.0,5072,AEROSERV,UNKNOWN,,BAS,BB,,Aero Services,Barbados,0,active,Unknown
0.0,5102,WAVEBIRD,UNKNOWN,,BCB,BB,,Caribexpress,Barbados,0,active,Unknown
0.0,5849,CARGO LINK,UNKNOWN,,CLM,BB,,Cargo Link (Caribbean),Barbados,0,active,cargo
0.0,6238,CARICARGO,UNKNOWN,,DCC,BB,,Caribbean Air Cargo,Barbados,0,active,Unknown
0.0,7702,HELEN,UNKNOWN,,HCB,BB,,Helenair,Barbados,0,active,Unknown
0.0,8214,CARIBJET,UNKNOWN,,IQQ,BB,,Caribbean Airways,Barbados,0,active,Unknown
0.0,12369,TRANS ISLAND,BGI,,TRD,BB,,Trans Island Air,Barbados,0,active,charter
9.1,301,BANGLADESH,DAC,BG,BBC,BD,997.0,Biman,Bangladesh,14,active,scheduled
23.0,409,UNITED BANGLADESH,DAC,4H,UBD,BD,584.0,United Airways Bangladesh Ltd,Bangladesh,8,active,scheduled
12.4,495,NOVOAIR,DAC,VQ,NVQ,BD,855.0,Novoair Limited,Bangladesh,6,active,scheduled
13.9,525,REGENT,DAC,RX,RGE,BD,652.0,HG Aviation Limited dba Regent Airways,Bangladesh,5,active,scheduled
0.0,1344,SOUTH ASIAN,DAC,A2*,BDS,BD,196.0,South Asian Airlines,Bangladesh,0,active,cargo
0.0,1489,BANGLASTAR,DAC,BS,UBG,BD,779.0,US-Bangla Airlines,Bangladesh,0,active,scheduled
0.0,4439,GALAXY CARGO,UNKNOWN,,AGL,BD,,Air Galaxy,Bangladesh,0,active,Unknown
0.0,4485,SKY CAPITAL,DAC,,AHW,BD,,SkyAir,Bangladesh,0,active,cargo
0.0,5077,BAY AIR,UNKNOWN,,BAV,BD,,Bay Aviation,Bangladesh,0,active,Unknown
0.0,5198,BUDGET AIR,UNKNOWN,,BGR,BD,,Budget Air Bangladesh,Bangladesh,0,active,Unknown
0.0,5323,BISMILLAH,DAC,,BML,BD,,Bismillah Airlines,Bangladesh,0,active,"scheduled,cargo"
0.0,6568,EASY EXPRESS,DAC,,EFX,BD,,Easy Fly Express,Bangladesh,0,active,cargo
0.0,9328,MGH GLOBAL,UNKNOWN,,MGH,BD,,MGH Global Airlines,Bangladesh,0,active,Unknown
0.0,9336,MAGPIE,DAC,,MGP,BD,,Arirang Aviation,Bangladesh,0,active,private
0.0,10316,PARABAT,UNKNOWN,,PBT,BD,,Air Parabat,Bangladesh,0,active,Unknown
0.0,11125,ROYAL BENGAL,DAC,,RRY,BD,,Royal Bengal Airways,Bangladesh,0,active,scheduled
0.0,12030,ASIA WORLD,UNKNOWN,,TAF,BD,,THT Air Services,Bangladesh,0,active,Unknown
14.4,116,B-LINE,BRU,SN,BEL,BE,82.0,Brussels Airlines,Belgium,50,active,scheduled
7.8,188,BEAUTY,BRU,TB,JAF,BE,612.0,TUI Airlines Belgium t/a Jetairfly,Belgium,27,active,scheduled
17.6,192,QUALITY,LGG,3V,TAY,BE,756.0,TNT Airways S.A.,Belgium,25,active,cargo
26.6,427,RUBENS,ANR,VG,VLM,BE,693.0,VLM Airlines,Belgium,8,active,scheduled
0.0,826,Unknown,UNKNOWN,2H*,,BE,,Thalys International,Belgium,0,active,Unknown
0.0,2488,JET BELGIUM,UNKNOWN,L4,BNJ,BE,,Air Service Liege,Belgium,0,active,Unknown
0.0,3740,Unknown,UNKNOWN,XE,EUC,BE,,Eurocontrol,Belgium,0,active,Unknown
0.0,3771,Unknown,UNKNOWN,XS,SIT,BE,950.0,SITA - Airlines Worldwide Telecommunications and Information Svcs,Belgium,0,active,Unknown
2.4,4148,FLYING GROUP,ANT,,FYG,BE,,Flying Service,Belgium,1,active,private
0.0,4196,ABG,UNKNOWN,,AAB,BE,,Abelag Aviation,Belgium,0,active,Unknown
0.0,4579,ACEFORCE,UNKNOWN,,ALF,BE,,Allied Command Europe (Mobile Force),Belgium,0,active,Unknown
0.0,5007,BELGIAN ARMY,UNKNOWN,,AYB,BE,,Force Terrestre Belge,Belgium,0,active,Unknown
0.0,5055,Unknown,BRU,,BAF,BE,,Belgian Air Component,Belgium,0,active,government
0.0,5056,BELGIAN AIRFORCE,UNKNOWN,,BAF,BE,,Belgian Air Force,Belgium,0,active,government
0.0,5106,BELGIAN COASTGUARD,UNKNOWN,,BCG,BE,,Management Unit of North Sea Mathematical Models,Belgium,0,active,Unknown
0.0,5285,AVIAPARTNER,UNKNOWN,,BLG,BE,,Aviapartner,Belgium,0,active,Unknown
0.0,5345,Unknown,LGG,,BNJ,BE,,ASL airtaxi,Belgium,0,active,private
0.0,7331,BELGIAN GENDARMERIE,UNKNOWN,,GDB,BE,,Gendarmerie Belge,Belgium,0,active,Unknown
0.0,8255,Unknown,UNKNOWN,,ITC,BE,,IACA,Belgium,0,active,Unknown
0.0,9800,EVO,OST,,NHX,BE,,NHV - Noordzee Helikopters Vlaanderen,Belgium,0,active,charter
0.0,10035,BELGIAN NAVY,UNKNOWN,,NYB,BE,,Force Navale Belge,Belgium,0,active,Unknown
0.0,10081,AIR COLLEGE,UNKNOWN,,OCO,BE,,Ostend Air College,Belgium,0,active,Unknown
0.0,11195,AIRVENTURE,UNKNOWN,,RVE,BE,,Airventure,Belgium,0,active,Unknown
16.8,579,BURKINA,OUA,2J,VBW,BF,226.0,Air Burkina,Burkina Faso,3,active,scheduled
0.0,883,BURKLINES,OUA,3B,BFR,BF,,Burkina Airlines,Burkina Faso,0,active,scheduled
0.0,5164,Unknown,UNKNOWN,,BFA,BF,,Presidence du Faso,Burkina Faso,0,active,Unknown
0.0,5174,Unknown,UNKNOWN,,BFN,BF,,Compagnie Nationale Naganagani,Burkina Faso,0,active,Unknown
0.0,6520,ECOTRAVEL,UNKNOWN,,ECW,BF,,Eco Airways,Burkina Faso,0,active,Unknown
0.0,10969,ARIEL,UNKNOWN,,RIE,BF,,Ariella,Burkina Faso,0,active,Unknown
11.4,334,FLYING BULGARIA,SOF,FB,LZB,BG,623.0,Bulgaria air,Bulgaria,12,active,scheduled
24.9,335,BULGARIAN CHARTER,SOF,H6,BUC,BG,994.0,Bulgarian Air Charter Ltd,Bulgaria,12,active,"scheduled,charter"
13.8,503,BALKAN HOLIDAYS,SOF,8H,BGH,BG,366.0,BH AIR,Bulgaria,5,active,scheduled
0.0,3555,VIA AIRWAYS,SOF,VL,VIM,BG,699.0,Air Via Ltd.,Bulgaria,0,active,"scheduled,charter"
26.0,4013,CLEVER,PDV,,CGF,BG,,Cargo Air,Bulgaria,7,active,"scheduled,cargo"
28.8,4088,BRIGHT FLIGHT,UNKNOWN,,BFG,BG,,Bright Flight,Bulgaria,2,active,Unknown
24.1,4134,BULGARY,SOF,,BVL,BG,,Bul Air,Bulgaria,1,active,charter
0.0,4360,MIGRATOR,UNKNOWN,,ADZ,BG,,Avio Delta,Bulgaria,0,active,Unknown
0.0,4392,Unknown,UNKNOWN,,AFB,BG,,Bulgarian Air Force,Bulgaria,0,active,government
0.0,4429,SKY RUNNERS,UNKNOWN,,AGE,BG,,Airgo Airlines,Bulgaria,0,active,Unknown
0.0,4447,Unknown,UNKNOWN,,AGS,BG,,Airgo Airlines,Bulgaria,0,active,Unknown
0.0,4909,AIRTEAM VARNA,UNKNOWN,,AVC,BG,,Aviootriad Varna,Bulgaria,0,active,Unknown
0.0,5049,BALKAN AGRO,UNKNOWN,,BAA,BG,,Balkan Agro Aviation,Bulgaria,0,active,Unknown
0.0,5147,BUSINESS AIR,UNKNOWN,,BEM,BG,,Business Air,Bulgaria,0,active,Unknown
0.0,5165,Unknown,UNKNOWN,,BFB,BG,,Bulgarian Flying Cargo,Bulgaria,0,active,cargo
0.0,5187,Unknown,SOF,,BGF,BG,,Aviodetachment 28,Bulgaria,0,active,government
0.0,5188,BULGARIAN,UNKNOWN,,BGF,BG,,Government of Bulgaria,Bulgaria,0,active,government
0.0,5210,Unknown,UNKNOWN,,BHH,BG,,BH Heli,Bulgaria,0,active,Unknown
0.0,5394,BRAVI,UNKNOWN,,BRC,BG,,Breeze Aviation,Bulgaria,0,active,Unknown
0.0,5423,BRIGHT SERVICES,SOF,,BRW,BG,,Bright Aviation Services,Bulgaria,0,active,cargo
0.0,5489,BULGARIAN WINGS,UNKNOWN,,BVC,BG,,Bulgarian Aeronautical Centre,Bulgaria,0,active,Unknown
0.0,6262,DANDY,UNKNOWN,,DDD,BG,,Air Net 21,Bulgaria,0,active,Unknown
0.0,6351,VENID,UNKNOWN,,DNE,BG,,Venid Air,Bulgaria,0,active,Unknown
0.0,6491,EUROSENSE,UNKNOWN,,EBG,BG,,Eurosense,Bulgaria,0,active,Unknown
0.0,6640,HOPPER,UNKNOWN,,ELZ,BG,,Alpha Air,Bulgaria,0,active,Unknown
0.0,7834,HELI BULGARIA,SOF,,HLR,BG,,Heli Air Services,Bulgaria,0,active,charter
0.0,8131,GENERAL SKY,UNKNOWN,,IKY,BG,,Intersky,Bulgaria,0,active,Unknown
0.0,8277,INTER WINGS,UNKNOWN,,ITW,BG,,Inter Air,Bulgaria,0,active,Unknown
0.0,8448,JET-EUROPE,UNKNOWN,,JOE,BG,,Jet-Ops Europe,Bulgaria,0,active,Unknown
0.0,8608,CONCORDE AIR,UNKNOWN,,KGD,BG,,Air Concorde,Bulgaria,0,active,Unknown
0.0,9169,DOC AIR,UNKNOWN,,LZP,BG,,Air Ban,Bulgaria,0,active,Unknown
0.0,9170,LAZUR GEE-BEE,UNKNOWN,,LZR,BG,,Air Lazur,Bulgaria,0,active,Unknown
0.0,9172,Unknown,UNKNOWN,,LZZ,BG,,Biz Air,Bulgaria,0,active,Unknown
0.0,9557,AIR SPORT,UNKNOWN,,MSK,BG,,Air Sport,Bulgaria,0,active,Unknown
0.0,9808,NIK AIR,UNKNOWN,,NIK,BG,,Niko Air,Bulgaria,0,active,Unknown
0.0,10260,ZORI CARGO,UNKNOWN,,OZG,BG,,Zori Air Cargo,Bulgaria,0,active,cargo
0.0,10814,AIRBRIGHT,PDV,,RBI,BG,,Air Bright,Bulgaria,0,active,cargo
0.0,10887,REBUS,UNKNOWN,,REB,BG,,Rebus,Bulgaria,0,active,Unknown
0.0,10900,ROSE,SOF,,REM,BG,,Rose Air,Bulgaria,0,active,cargo
0.0,11050,AEROMAX,PDV,,RMX,BG,,Air Max,Bulgaria,0,active,cargo
0.0,11346,SCORPIO UNIVERS,SOF,,SCU,BG,,Air Scorpio,Bulgaria,0,active,cargo
0.0,11689,SOLIS,UNKNOWN,,SOF,BG,,Solis Aviation,Bulgaria,0,active,Unknown
0.0,12067,THRACIAN,UNKNOWN,,TBR,BG,,Air BTR,Bulgaria,0,active,Unknown
0.0,12642,NAFTEX BULGARIA,UNKNOWN,,UKO,BG,,Naftex Bulgaria,Bulgaria,0,active,Unknown
0.0,12762,NOVE,UNKNOWN,,VBA,BG,,AVB 2012,Bulgaria,0,active,Unknown
0.0,12763,AIR LUBO,UNKNOWN,,VBB,BG,,Air Lubo,Bulgaria,0,active,Unknown
0.0,12764,AIR VICTOR,UNKNOWN,,VBC,BG,,AVB-2004,Bulgaria,0,active,Unknown
0.0,12774,AIR LUBO,UNKNOWN,,VBV,BG,,AVB-2010,Bulgaria,0,active,Unknown
0.0,12799,VEGA AIRLINES,PDV,,VEA,BG,,Vega Airlines,Bulgaria,0,active,cargo
0.0,12808,VICAIR,UNKNOWN,,VEM,BG,,Victoria Air,Bulgaria,0,active,Unknown
0.0,12879,VOLTA,UNKNOWN,,VLB,BG,,Air Volta,Bulgaria,0,active,Unknown
0.0,12940,VARNA LINES,UNKNOWN,,VRG,BG,,Voyage Air,Bulgaria,0,active,Unknown
0.0,12968,Unknown,SOF,,VSR,BG,,Aviostart,Bulgaria,0,active,private
0.0,12969,AVIOSTART,UNKNOWN,,VSR,BG,,Aviostart AS,Bulgaria,0,active,Unknown
0.0,13154,ELECTRA,SOF,3E,EAF,BG,,Electra Airways,Bulgaria,10,active,charter
7.6,177,GULF AIR,BAH,GF,GFA,BH,72.0,Gulf Air,Bahrain,28,active,scheduled
30.7,508,DILMUN,BAH,ES,DHX,BH,155.0,DHL Aviation EEMEA B.S.C.(c),Bahrain,5,active,"scheduled,cargo"
18.8,4120,Unknown,UNKNOWN,,TXR,BH,,Texel Air,Bahrain,2,active,Unknown
0.0,5058,Unknown,BAH,,BAH,BH,,Bahrain Royal Flight,Bahrain,0,active,government
0.0,5059,BAHRAIN,UNKNOWN,,BAH,BH,,The Amiri Flight - Bahrain,Bahrain,0,active,Unknown
0.0,5180,SUMMAN,BAH,,BFW,BH,,Bahrain Defence Force,Bahrain,0,active,government
0.0,5511,Unknown,BAH,,BXA,BH,,Bexair,Bahrain,0,active,private
0.0,5512,BEXAIR,UNKNOWN,,BXA,BH,,Bahrain Executive / Bexair,Bahrain,0,active,Unknown
0.0,6218,Unknown,BAH,,DAS,BH,,Delmun Aviation Services,Bahrain,0,active,private
0.0,7289,GULF BAHRAIN,UNKNOWN,,GBA,BH,,Gulf Air Bahrain,Bahrain,0,active,Unknown
0.0,7481,Unknown,UNKNOWN,,GLC,BH,,Global Aircargo,Bahrain,0,active,cargo
0.0,9302,Unknown,BAH,,MEN,BH,,MAE Aircraft Management,Bahrain,0,active,cargo
0.0,9303,RAHAL,UNKNOWN,,MEN,BH,,Mena Aerospace,Bahrain,0,active,Unknown
0.0,9304,Unknown,UNKNOWN,,MEN,BH,,Mena Aerospace Cargo,Bahrain,0,active,cargo
0.0,11233,ROYAL BAHRAIN,UNKNOWN,,RYB,BH,,Royal Bahrain Airlines,Bahrain,0,active,Unknown
0.0,12080,TRANS GULF,UNKNOWN,,TCH,BH,,Transcontinental Air,Bahrain,0,active,Unknown
0.0,9409,MANAF,UNKNOWN,,MLB,BI,,Manaf International Airways,Burundi,0,active,scheduled
0.0,10317,AIR BURUNDI,BJM,,PBU,BI,,Air Burundi,Burundi,0,active,"scheduled,charter"
0.0,3703,Unknown,COO,WZ,WSF,BJ,682.0,West African Airlines,Benin,0,active,scheduled
34.4,4131,BENIN GOLF,COO,,BGL,BJ,,Benin Golf Air,Benin,1,active,scheduled
0.0,5150,BENIN CARGO,UNKNOWN,,BEN,BJ,,Benin Air Cargo,Benin,0,active,cargo
0.0,5348,BENIN ROYAL,UNKNOWN,,BNR,BJ,,Royal Air,Benin,0,active,Unknown
0.0,10811,RUM BENIN,UNKNOWN,,RBE,BJ,,Air Rum Benin,Benin,0,active,Unknown
0.0,12399,AIR BENIN,UNKNOWN,,TSB,BJ,,Transports Aï¿½riens Du Benin (T.A.B.),Benin,0,active,Unknown
0.0,11311,Unknown,SBH,,SBU,BL,,Saint Barth Commuter,Saint Barthelemy,0,active,scheduled
0.0,7696,Unknown,UNKNOWN,,HBL,BM,,HKJ Bermuda,Bermuda,0,active,Unknown
0.0,8111,INTER AIR,UNKNOWN,,IIC,BM,,Inter Island Air Charter,Bermuda,0,active,charter
0.0,8288,Unknown,UNKNOWN,,IWL,BM,,Island Wings,Bermuda,0,active,Unknown
0.0,8912,LONGTAIL,BDA,,LGT,BM,,Longtail Aviation,Bermuda,0,active,private
0.0,12066,Unknown,BDA,,TBQ,BM,,Triair Bermuda,Bermuda,0,active,private
5.8,362,BRUNEI,BWN,BI,RBA,BN,672.0,Royal Brunei,Brunei,10,active,scheduled
0.0,11413,Unknown,UNKNOWN,,SFB,BN,,His Majesty The Sultan's Flight,Brunei,0,active,Unknown
18.6,257,BOLIVIANO,CBB,OB,BOV,BO,930.0,Boliviana de Aviacion - BoA,Bolivia,18,active,scheduled
17.3,407,AMAZONAS,TDD,Z8,AZN,BO,464.0,Compania de Servicios de Transporte Aereo Amaszonas - Amaszonas S.A,Bolivia,9,active,scheduled
19.9,584,ECOJET,CBB,8J,ECO,BO,,Linea Aerea Eco Jet S.A.,Bolivia,3,active,scheduled
0.0,833,BOL,LPB,2L*,BOL,BO,901.0,Transportes Aereos Bolivianos (TAB),Bolivia,0,active,"scheduled,cargo"
0.0,1345,AEROCON,SRZ,A4,AEK,BO,,Aerocon,Bolivia,0,active,scheduled
0.0,4805,Unknown,SRZ,,ASC,BO,,Alas del Sur,Bolivia,0,active,scheduled
0.0,5372,Unknown,VVI,,BOL,BO,,Transportes AÃ©reos Bolivianos,Bolivia,0,active,Unknown
0.0,7415,Unknown,UNKNOWN,,GHM,BO,,Aero Service Bolivia,Bolivia,0,active,Unknown
0.0,8838,Unknown,CBB,,LCN,BO,,Lineas Aereas Canedo - LAC,Bolivia,0,active,cargo
0.0,11068,ESTE-BOLIVIA,SRZ,,ROE,BO,,Aeroeste,Bolivia,0,active,charter
0.0,12559,Unknown,UNKNOWN,,U1L,BO,,Lineas Aereas Orientales,Bolivia,0,active,Unknown
7.4,26,TAM,CGH,JJ,TAM,BR,957.0,LATAM Airlines Brazil,Brazil,163,active,scheduled
4.3,36,AZUL,VCP,AD,AZU,BR,577.0,Azul Brazilian Airlines,Brazil,132,active,scheduled
7.8,38,GOL,CGH,G3,GLO,BR,127.0,"Gol Linhas Aéreas Inteligentes
Gol Linhas Aéreas Inteligentes",Brazil,127,active,scheduled
3.8,126,OCEANAIR,SDU,O6,ONE,BR,247.0,Avianca Brasil,Brazil,43,active,scheduled
11.4,299,PASSAREDO,RAO,2Z,PTB,BR,678.0,Passaredo Transportes Aereos S.A.,Brazil,14,active,scheduled
12.0,606,ABSA CARGO,VCP,M3,TUS,BR,549.0,ABSA Cargo Airline,Brazil,3,active,cargo
22.2,726,RIO LINHAS AEREAS,CWB,R3*,RIO,BR,970.0,RIO Linhas Aereas,Brazil,1,active,cargo
0.0,1100,AIR MINAS,PLU,6M,AMG,BR,,Air Minas,Brazil,0,active,scheduled
0.0,1531,RICO,MAO,C7*,RLE,BR,,Rico Linhas Aereas - RLA,Brazil,0,active,cargo
0.0,1701,Unknown,CGH,E6*,BCT,BR,417.0,Bringer Air Cargo Taxi Aereo,Brazil,0,active,charter
0.0,1978,PANTANAL,CGH,GP,PTN,BR,961.0,Pantanal Linhas Aereas,Brazil,0,active,scheduled
0.0,3097,TAFI,FOR,R9,TSD,BR,,TAF Linhas Aereas,Brazil,0,active,cargo
24.2,4008,SIDERAL,CWB,,SID,BR,,Sideral Air Cargo,Brazil,8,active,cargo
23.7,4049,MAP AIR,MAO,,PAM,BR,,Map Linhas Aereas,Brazil,4,active,scheduled
17.8,4076,TOTAL,PLU,,TTL,BR,,Total Linhas Aereas,Brazil,3,active,cargo
28.9,4098,META,BVB,,MSQ,BR,,Meta - Mesquita Transportes Aereos,Brazil,2,active,scheduled
27.2,4166,Unknown,GRU,,MWM,BR,,Modern Logistics,Brazil,1,active,cargo
24.4,4174,AERO PENA,UNKNOWN,,PEP,BR,,PENTA Airlines,Brazil,1,active,Unknown
27.9,4176,PUMA BRASIL,BEL,,PLY,BR,,Puma Air Linhas Aereas,Brazil,1,active,scheduled
0.0,4188,Unknown,UNKNOWN,,26L,BR,,Yapo Aerotaxi Ltda,Brazil,0,active,Unknown
0.0,4250,Unknown,SSA,,ABJ,BR,,Ala Abaete Linhas Aereas,Brazil,0,active,charter
0.0,4832,Unknown,CGB,,AST,BR,,ASTA - America do Sul Taxi Aereo,Brazil,0,active,scheduled
0.0,5069,BAY CARGO,UNKNOWN,,BAO,BR,,Bay Air Cargo,Brazil,0,active,cargo
0.0,5393,BRASAIR,GRU,,BRB,BR,,BRA Transportes Aeroes,Brazil,0,active,charter
0.0,5420,FAB,UNKNOWN,,BRS,BR,,Brazilian Air Force,Brazil,0,active,government
0.0,5439,BRASAIR,GRU,,BSI,BR,,Brasair Transportes Aereos,Brazil,0,active,cargo
0.0,5442,Unknown,GRU,,BSL,BR,,Air Brasil Linhas Aereas,Brazil,0,active,cargo
0.0,6642,EMBRAER,UNKNOWN,,EMB,BR,,Empresa Brasileira de Aeronautica,Brazil,0,active,Unknown
0.0,6813,BRAZILIAN ARMY,UNKNOWN,,EXB,BR,,Brazilian Army Aviation,Brazil,0,active,Unknown
