status,aircraft_iata_code,aircraft_icao24,aircraft_icao_code,aircraft_reg_number,airline_iata_code,airline_icao_code,arrival_iata_code,arrival_icao_code,departure_iata_code,departure_icao_code,flight_iata_number,flight_icao_number,flight_number,geography_altitude,geography_direction,geography_latitude,geography_longitude,speed_horizontal,speed_is_ground,speed_vspeed,system_squawk,system_updated
en-route,B77W,76CEEB,B77W,9V-SWK,SQ,SIA,SIN,WSSS,AKL,NZAA,SQ286,SIA286,286,10972.8,294.0,-11.1558,128.816,888.96,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD47,A359,9V-SJG,SQ,SIA,SIN,WSSS,LAX,KLAX,SQ37,SIA37,37,10972.8,260.0,34.2351,-143.17,929.704,0.0,0.0,,2025-11-14 09:04:50+00:00
started,B78X,76CC71,B78X,9V-SCQ,SQ,SIA,SIN,WSSS,PER,YPPH,SQ214,SIA214,214,1135.38,245.58,-32.0204,115.923,443.412,0.0,9.36,1335.0,2025-11-14 09:14:52+00:00
Unknown,B77W,76CEEC,B77W,9V-SWL,SQ,SIA,SIN,WSSS,PEK,ZBAA,SQ807,SIA807,807,8206.74,220.0,39.729,115.488,774.136,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A359,76CDB5,A359,9V-SMU,SQ,SIA,SIN,WSSS,SYD,YSSY,SQ242,SIA242,242,11582.4,306.0,-31.9007,147.733,787.1,0.0,0.0,1256.0,2025-11-14 09:05:10+00:00
en-route,B77W,76CEF0,B77W,9V-SWP,SQ,SIA,FRA,EDDF,JFK,KJFK,SQ25,SIA25,25,701.04,249.06,50.0719,8.72,228.024,0.0,-11.7,2201.0,2025-11-14 09:14:52+00:00
en-route,A388,76CD70,A388,9V-SKP,SQ,SIA,SIN,WSSS,SYD,YSSY,SQ222,SIA222,222,11582.4,319.0,-14.7827,131.624,870.44,0.0,0.0,,2025-11-14 09:05:11+00:00
en-route,B77W,76CEFA,B77W,9V-SWZ,SQ,SIA,JFK,KJFK,FRA,EDDF,SQ26,SIA26,26,10363.2,283.15,52.6136,-6.446,871.056,0.0,0.0,2551.0,2025-11-14 09:14:52+00:00
en-route,A359,76CDA1,A359,9V-SMA,SQ,SIA,SIN,WSSS,MEL,YMML,SQ208,SIA208,208,10721.3,333.0,-35.5151,143.201,824.14,0.0,0.0,1530.0,2025-11-14 09:05:12+00:00
en-route,A359,76CDAF,A359,9V-SMO,SQ,SIA,JNB,FAOR,CPT,FACT,SQ479,SIA479,479,10805.2,49.02,-32.6856,20.6884,951.768,0.0,32.76,,2025-11-14 09:14:49+00:00
Unknown,A388,76CD77,A388,9V-SKW,SQ,SIA,LHR,EGLL,SIN,WSSS,SQ308,SIA308,308,11582.4,321.75,27.7213,49.7169,813.636,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B77W,76CEEA,B77W,9V-SWJ,SQ,SIA,SIN,WSSS,MEL,YMML,SQ228,SIA228,228,10363.2,309.0,-21.2129,128.945,796.36,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B744,76CCCF,B744,9V-SFO,SQ,SIA,SIN,WSSS,SHJ,OMSJ,SQ7395,SIA7395,7395,10058.4,113.0,19.3279,69.0017,940.816,0.0,0.0,,2025-11-14 09:05:44+00:00
en-route,A359,76CD12,A359,9V-SHR,SQ,SIA,SIN,WSSS,BNE,YBBN,SQ236,SIA236,236,12192.0,295.0,-9.6697,125.677,887.108,0.0,0.0,,2025-11-14 09:04:02+00:00
en-route,A359,76CCE5,A359,9V-SGE,SQ,SIA,SIN,WSSS,JFK,KJFK,SQ23,SIA23,23,11277.6,95.12,53.3139,-3.8952,912.96,0.0,0.0,7321.0,2025-11-14 09:14:52+00:00
en-route,A388,76CD75,A388,9V-SKU,SQ,SIA,FRA,EDDF,SIN,WSSS,SQ326,SIA326,326,10972.8,296.0,21.5112,65.1595,896.368,0.0,0.0,,2025-11-14 09:04:06+00:00
en-route,A359,76CCE4,A359,9V-SGD,SQ,SIA,SIN,WSSS,SFO,KSFO,SQ33,SIA33,33,11280.0,261.0,30.5265,-161.434,877.848,0.0,0.0,,2025-11-14 09:04:45+00:00
en-route,B78X,76CC62,B78X,9V-SCB,SQ,SIA,SIN,WSSS,ICN,RKSI,SQ601,SIA601,601,10972.8,199.0,33.7072,126.509,850.068,0.0,0.0,4166.0,2025-11-14 09:05:08+00:00
en-route,B77W,76CEF1,B77W,9V-SWQ,SQ,SIA,DXB,OMDB,SIN,WSSS,SQ494,SIA494,494,10363.2,301.0,9.9047,87.675,935.26,0.0,0.0,,2025-11-14 09:05:42+00:00
en-route,A359,76CD02,A359,9V-SHB,SQ,SIA,HND,RJTT,SIN,WSSS,SQ634,SIA634,634,12192.0,47.0,16.9935,117.81,907.48,0.0,0.0,,2025-11-14 09:01:33+00:00
en-route,A359,76CDAC,A359,9V-SML,SQ,SIA,SIN,WSSS,MLE,VRMM,SQ431,SIA431,431,12496.8,95.0,3.7609,79.981,866.736,0.0,0.0,,2025-11-14 09:05:42+00:00
en-route,A359,76CD0D,A359,9V-SHM,SQ,SIA,ICN,RKSI,SIN,WSSS,SQ606,SIA606,606,11888.4,22.0,13.652,114.12,903.776,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B77W,76CEE2,B77W,9V-SWB,SQ,SIA,LHR,EGLL,SIN,WSSS,SQ318,SIA318,318,9753.6,297.0,17.1778,74.3244,894.516,0.0,0.0,,2025-11-14 09:05:46+00:00
en-route,A359,76CD45,A359,9V-SJE,SQ,SIA,SFO,KSFO,SIN,WSSS,SQ32,SIA32,32,11278.8,73.0,42.1423,165.058,1179.72,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD0E,A359,9V-SHN,SQ,SIA,SIN,WSSS,CNS,YBCS,SQ204,SIA204,204,8412.48,288.0,-16.2936,143.944,842.66,0.0,0.0,,2025-11-14 09:05:11+00:00
Unknown,A359,76CD05,A359,9V-SHE,SQ,SIA,SIN,WSSS,HND,RJTT,SQ633,SIA633,633,11582.4,186.0,31.9966,136.724,879.7,0.0,0.0,3641.0,2025-11-14 09:05:07+00:00
en-route,B78X,76CC74,B78X,9V-SCT,SQ,SIA,SIN,WSSS,KIX,RJBB,SQ621,SIA621,621,10965.2,212.0,30.1951,130.497,829.696,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A359,76CCE2,A359,9V-SGB,SQ,SIA,SIN,WSSS,EWR,KEWR,SQ21,SIA21,21,5135.88,178.0,2.4958,104.223,485.224,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,A359,76CCE3,A359,9V-SGC,SQ,SIA,EWR,KEWR,SIN,WSSS,SQ22,SIA22,22,12496.8,110.97,42.8244,-82.59,1045.26,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,76CDB7,A359,9V-SMW,SQ,SIA,SIN,WSSS,SFO,KSFO,SQ31,SIA31,31,12192.0,248.0,3.018,110.059,957.484,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A388,76CD72,A388,9V-SKR,SQ,SIA,SIN,WSSS,LHR,EGLL,SQ319,SIA319,319,7033.26,276.99,2.721,104.151,593.352,0.0,-7.02,,2025-11-14 09:14:52+00:00
en-route,B77W,76CEED,B77W,9V-SWM,SQ,SIA,SIN,WSSS,LHR,EGLL,SQ321,SIA321,321,10668.0,177.0,8.2374,101.392,901.924,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A359,76CDA5,A359,9V-SME,SQ,SIA,SIN,WSSS,CHC,NZCH,SQ298,SIA298,298,11178.5,299.83,0.2059,105.651,930.78,0.0,-17.568,235.0,2025-11-14 09:14:31+00:00
en-route,A388,76CD6D,A388,9V-SKM,SQ,SIA,SIN,WSSS,SYD,YSSY,SQ232,SIA232,232,12192.0,290.0,0.5148,106.88,922.296,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A359,76CD44,A359,9V-SJD,SQ,SIA,SEA,KSEA,SIN,WSSS,SQ28,SIA28,28,11581.2,64.0,43.3614,161.018,1135.28,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,B77W,76CEF5,B77W,9V-SWU,SQ,SIA,SYD,YSSY,SIN,WSSS,SQ211,SIA211,211,10668.0,108.83,-33.2161,147.406,1015.56,0.0,0.0,126.0,2025-11-14 09:14:52+00:00
en-route,B78X,76CC75,B78X,9V-SCU,SQ,SIA,SIN,WSSS,ICN,RKSI,SQ611,SIA611,611,10972.8,219.0,5.4102,106.781,942.668,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,A359,76CD17,A359,9V-SHW,SQ,SIA,BNE,YBBN,SIN,WSSS,SQ245,SIA245,245,10668.0,145.65,-26.405,152.209,800.82,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,76CDA4,A359,9V-SMD,SQ,SIA,MEL,YMML,SIN,WSSS,SQ217,SIA217,217,9372.6,115.51,-36.5151,143.0,1036.3,0.0,-50.328,164.0,2025-11-14 09:14:52+00:00
en-route,B78X,76CC76,B78X,9V-SCV,SQ,SIA,SIN,WSSS,DEL,VIDP,SQ401,SIA401,401,7741.92,0.46,2.5095,104.246,687.096,0.0,-9.36,,2025-11-14 09:14:51+00:00
en-route,B38M,76B446,B38M,9V-MBF,SQ,SIA,SIN,WSSS,BWN,WBSB,SQ147,SIA147,147,10157.5,248.0,1.4356,105.975,807.472,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B78X,76CC67,B78X,9V-SCG,SQ,SIA,SIN,WSSS,HKG,VHHH,SQ875,SIA875,875,1257.3,286.0,0.9781,104.005,422.256,0.0,0.0,,2025-11-14 09:05:04+00:00
Unknown,B38M,76B44F,B38M,9V-MBO,SQ,SIA,SIN,WSSS,MAA,VOMM,SQ525,SIA525,525,510.54,23.15,1.2743,103.946,263.844,0.0,-15.228,,2025-11-14 09:14:43+00:00
landed,B78X,76CC70,B78X,9V-SCP,SQ,SIA,HKG,VHHH,SIN,WSSS,SQ894,SIA894,894,0.0,163.12,22.315,113.931,5.544,1.0,0.0,,2025-11-14 09:13:38+00:00
en-route,A359,76CD14,A359,9V-SHT,SQ,SIA,MNL,RPLL,SIN,WSSS,SQ916,SIA916,916,106.68,60.31,14.4938,120.993,243.036,0.0,-12.888,,2025-11-14 09:13:42+00:00
en-route,A359,76CD01,A359,9V-SHA,SQ,SIA,SIN,WSSS,HAN,VVNB,SQ191,SIA191,191,4572.0,180.0,2.1288,104.105,483.372,0.0,0.0,,2025-11-14 09:14:36+00:00
en-route,B78X,76CC66,B78X,9V-SCF,SQ,SIA,SIN,WSSS,PER,YPPH,SQ226,SIA226,226,10965.2,342.0,-10.1156,106.971,914.888,0.0,0.0,,2025-11-14 09:05:02+00:00
Unknown,B78X,76CC61,B78X,9V-SCA,SQ,SIA,KIX,RJBB,SIN,WSSS,SQ622,SIA622,622,10972.8,38.0,15.2502,115.704,922.296,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B38M,76B44E,B38M,9V-MBN,SQ,SIA,SIN,WSSS,XMN,ZSAM,SQ869,SIA869,869,10058.4,166.0,4.2997,105.281,790.804,0.0,0.0,,2025-11-14 09:05:05+00:00
Unknown,B78X,76CC6D,B78X,9V-SCM,SQ,SIA,SIN,WSSS,CAN,ZGGG,SQ851,SIA851,851,6080.76,37.35,2.4719,104.21,619.704,0.0,-9.36,,2025-11-14 09:14:51+00:00
en-route,A359,76CD07,A359,9V-SHG,SQ,SIA,SIN,WSSS,HKG,VHHH,SQ883,SIA883,883,12192.0,210.0,11.0205,108.126,903.776,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,B38M,76B445,B38M,9V-MBE,SQ,SIA,SIN,WSSS,HYD,VOHS,SQ519,SIA519,519,10668.0,116.0,6.919,97.6098,813.028,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD19,A359,9V-SHY,SQ,SIA,SIN,WSSS,BLR,VOBL,SQ509,SIA509,509,11887.2,116.0,7.2527,94.9609,894.516,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD06,A359,9V-SHF,SQ,SIA,SIN,WSSS,MNL,RPLL,SQ917,SIA917,917,10972.8,237.0,1.9958,106.695,961.188,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,B38M,76B447,B38M,9V-MBG,SQ,SIA,SIN,WSSS,KTI,VDKT,SQ155,SIA155,155,10911.8,250.01,4.0751,104.494,861.228,0.0,-18.72,,2025-11-14 09:14:51+00:00
en-route,B38M,76B44B,B38M,9V-MBK,SQ,SIA,SIN,WSSS,PEN,WMKP,SQ135,SIA135,135,4503.42,254.93,0.9031,103.391,498.672,0.0,-9.36,,2025-11-14 09:14:48+00:00
Unknown,B78X,76CC81,B78X,9V-SDA,SQ,SIA,SIN,WSSS,TPE,RCTP,SQ877,SIA877,877,10965.2,214.0,9.725,109.987,940.816,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,A359,76CDA3,A359,9V-SMC,SQ,SIA,SIN,WSSS,CGK,WIII,SQ959,SIA959,959,4274.82,77.0,0.3632,103.85,511.152,0.0,0.0,7130.0,2025-11-14 09:05:06+00:00
en-route,B77W,76CEF7,B77W,9V-SWW,SQ,SIA,SIN,WSSS,HKG,VHHH,SQ893,SIA893,893,10668.0,215.0,15.6483,111.266,909.332,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A359,76CDAD,A359,9V-SMM,SQ,SIA,SIN,WSSS,PVG,ZSPD,SQ831,SIA831,831,12192.0,216.0,15.2825,110.993,896.368,0.0,0.0,,2025-11-14 09:05:05+00:00
Unknown,B38M,76B44C,B38M,9V-MBL,SQ,SIA,PEN,WMKP,SIN,WSSS,SQ138,SIA138,138,6286.5,295.0,4.2271,101.254,664.868,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD08,A359,9V-SHH,SQ,SIA,BKK,VTBS,SIN,WSSS,SQ712,SIA712,712,12786.4,354.94,11.2022,101.817,924.048,0.0,-17.568,,2025-11-14 09:14:52+00:00
en-route,B38M,76B448,B38M,9V-MBH,SQ,SIA,SIN,WSSS,HKT,VTSP,SQ731,SIA731,731,10058.4,146.0,5.7784,99.726,844.512,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,B77W,76CEF9,B77W,9V-SWY,SQ,SIA,CGK,WIII,SIN,WSSS,SQ962,SIA962,962,7863.84,163.36,0.3077,104.691,879.48,0.0,24.588,2223.0,2025-11-14 09:14:49+00:00
Unknown,A359,76CD13,A359,9V-SHS,SQ,SIA,DPS,WADD,SIN,WSSS,SQ944,SIA944,944,5082.54,164.0,0.7796,104.672,675.98,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A359,76CD48,A359,9V-SJH,SQ,SIA,SIN,WSSS,SEA,KSEA,SQ27,SIA27,27,7901.94,273.0,1.1896,105.542,575.972,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B744,76CCC9,B744,9V-SFI,SQ,SIA,SIN,WSSS,SHJ,OMSJ,SQ7987,SIA7987,7987,10050.8,105.0,10.8328,83.3657,935.26,0.0,0.0,,2025-11-14 09:05:36+00:00
en-route,A359,76CDA2,A359,9V-SMB,SQ,SIA,AKL,NZAA,SIN,WSSS,SQ281,SIA281,281,12498.0,96.0,-37.0547,167.951,990.82,0.0,0.0,,2025-11-14 09:05:11+00:00
en-route,A359,76CDB0,A359,9V-SMP,SQ,SIA,SIN,WSSS,AKL,NZAA,SQ288,SIA288,288,12192.0,308.0,-19.8281,142.389,807.472,0.0,0.0,,2025-11-14 09:05:11+00:00
en-route,B38M,76B450,B38M,9V-MBP,SQ,SIA,SAI,VDSA,SIN,WSSS,SQ166,SIA166,166,1798.32,14.0,13.0371,104.019,411.144,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,B78X,76CC65,B78X,9V-SCE,SQ,SIA,SIN,WSSS,ADL,YPAD,SQ276,SIA276,276,9136.38,316.0,-30.8134,133.667,796.36,0.0,0.0,,2025-11-14 09:05:10+00:00
en-route,A359,76CDB3,A359,9V-SMS,SQ,SIA,JNB,FAOR,SIN,WSSS,SQ482,SIA482,482,10972.8,258.0,-1.7261,84.5295,929.704,0.0,0.0,,2025-11-14 09:05:42+00:00
en-route,A359,76CD03,A359,9V-SHC,SQ,SIA,CGK,WIII,SIN,WSSS,SQ960,SIA960,960,655.32,239.0,-6.0491,106.816,275.948,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A359,76CD46,A359,9V-SJF,SQ,SIA,SIN,WSSS,CDG,LFPG,SQ337,SIA337,337,12496.8,156.06,3.6825,101.125,885.492,0.0,0.0,,2025-11-14 09:14:52+00:00
unknown,A359,76CDB2,A359,9V-SMR,SQ,SIA,MAN,EGCC,SIN,WSSS,SQ302,SIA302,302,167.64,50.0,53.3072,-2.3157,224.092,0.0,0.0,3255.0,2025-11-14 09:03:22+00:00
en-route,B744,76CCCD,B744,9V-SFM,SQ,SIA,HKG,VHHH,SIN,WSSS,SQ7954,SIA7954,7954,8526.78,355.0,20.6619,114.569,766.728,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B77W,4BB147,B77W,TC-LJG,TK,THY,IST,LTBA,LAX,KLAX,TK10,THY10,10,10058.4,77.0,67.9223,-61.5628,940.816,0.0,0.0,,2025-11-14 09:05:49+00:00
en-route,B789,4BB184,B789,TC-LLD,TK,THY,IST,LTBA,ATL,KATL,TK32,THY32G,32,11277.6,76.0,44.4326,-17.2836,927.852,0.0,0.0,,2025-11-14 09:04:54+00:00
en-route,B77W,4BA959,B77W,TC-JJY,TK,THY,IST,LTBA,MIA,KMIA,TK78,THY99D,78,10059.6,87.0,43.0716,-27.9399,953.78,0.0,0.0,,2025-11-14 09:04:54+00:00
en-route,A359,4BB104,A359,TC-LHD,TK,THY,LAX,KLAX,IST,LTBA,TK179,THY8MT,179,10972.8,299.74,54.6517,-1.5288,836.136,0.0,0.0,3274.0,2025-11-14 09:14:52+00:00
Unknown,A359,4BB0F5,A359,TC-LGU,TK,THY,IST,LTBA,SFO,KSFO,TK80,THY9WC,80,11887.2,75.0,68.5486,-55.8119,959.336,0.0,0.0,,2025-11-14 09:05:49+00:00
en-route,B77L,4BB155,B77L,TC-LJU,TK,THY,ALA,UAAA,IST,LTBA,TK6478,THY6478,6478,10668.0,71.0,42.079,62.6291,964.892,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,B77L,4BB154,B77L,TC-LJT,TK,THY,ALA,UAAA,IST,LTBA,TK6538,THY6538,6538,10668.0,80.0,41.2179,58.0529,983.412,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,B789,4BB18E,B789,TC-LLN,TK,THY,JFK,KJFK,IST,LTBA,TK3,THY3,3,10972.8,284.88,53.2577,-9.4244,879.588,0.0,-1.188,625.0,2025-11-14 09:14:52+00:00
en-route,A359,4BB0EE,A359,TC-LGN,TK,THY,BOG,SKBO,IST,LTBA,TK800,THY800,800,10363.2,258.41,46.8595,-9.791,903.672,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,4BB0F0,A359,TC-LGP,TK,THY,GRU,SBGR,IST,LTBA,TK15,THY15,15,10363.2,258.71,36.2296,13.8524,889.488,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,4BB0F4,A359,TC-LGT,TK,THY,IST,LTBA,GRU,SBGR,TK16,THY16,16,10668.0,33.0,-14.2585,-36.1416,983.412,0.0,0.0,,2025-11-14 09:05:36+00:00
en-route,B77W,4BA955,B77W,TC-JJU,TK,THY,IST,LTBA,DFW,KDFW,TK192,THY5YR,192,10668.0,78.0,66.8186,-32.2634,959.336,0.0,0.0,,2025-11-14 09:05:49+00:00
Unknown,B789,4BB186,B789,TC-LLF,TK,THY,IST,LTBA,YVR,CYVR,TK76,THY76Y,76,11277.6,71.0,71.0999,-51.9415,996.376,0.0,0.0,,2025-11-14 09:05:49+00:00
en-route,B789,4BB194,B789,TC-LLT,TK,THY,ORD,KORD,IST,LTBA,TK185,THY67C,185,10972.8,284.0,57.1163,-10.8338,942.668,0.0,0.0,,2025-11-14 09:05:01+00:00
Unknown,A359,4BB0F6,A359,TC-LGV,TK,THY,IST,LTBA,PTY,MPTO,TK801,THY801,801,12108.2,98.2,45.8628,3.2804,896.256,0.0,15.228,2357.0,2025-11-14 09:14:52+00:00
en-route,B789,4BB182,B789,TC-LLB,TK,THY,MEX,MMMX,IST,LTBA,TK184,THY184,184,10972.8,225.27,42.8416,-80.7387,839.448,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A332,4BA9C5,A332,TC-JNE,TK,THY,LAD,FNLU,IST,LTBA,TK540,THY540,540,10972.8,221.0,30.674,12.2049,863.032,0.0,0.0,,2025-11-14 09:04:33+00:00
en-route,B789,4BB183,B789,TC-LLC,TK,THY,IST,LTBA,IAH,KIAH,TK34,THY2AY,34,10057.2,75.0,46.667,-31.9801,922.296,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,A359,4BB0E6,A359,TC-LGF,TK,THY,IST,LTBA,SEA,KSEA,TK204,THY8JK,204,11888.4,106.0,71.1982,-21.9079,1026.01,0.0,0.0,,2025-11-14 09:05:46+00:00
en-route,A359,4BB102,A359,TC-LHB,TK,THY,IST,LTBA,EWR,KEWR,TK30,THY4YT,30,11276.4,72.0,44.2187,-34.5766,972.3,0.0,0.0,,2025-11-14 09:04:58+00:00
landed,B39M,4BB324,B39M,TC-LYD,TK,THY,AYT,LTAI,IST,LTBA,TK2412,THY2BM,2412,0.0,33.0,36.909,30.7985,20.372,1.0,0.0,,2025-11-14 09:04:49+00:00
en-route,B77W,4BB144,B77W,TC-LJD,TK,THY,IST,LTBA,ICN,RKSI,TK21,THY21,21,9753.6,236.0,40.4044,66.6996,848.216,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A359,4BB106,A359,TC-LHF,TK,THY,IST,LTBA,SIN,WSSS,TK209,THY209,209,11582.4,296.0,19.683,69.0749,870.44,0.0,0.0,,2025-11-14 09:05:42+00:00
en-route,B789,4BB1A2,B789,TC-LMB,TK,THY,IST,LTBA,NRT,RJAA,TK51,THY51,51,10386.1,289.0,46.8658,83.0137,720.428,0.0,0.0,,2025-11-14 09:05:03+00:00
started,B77W,4BA94B,B77W,TC-JJK,TK,THY,CMN,GMMN,IST,LTBA,TK617,THY5RM,617,0.0,90.0,41.2739,28.739,27.78,1.0,0.0,,2025-11-14 09:04:50+00:00
en-route,A320,4BB050,A320,TC-LBP,TK,THY,SAW,LTFJ,KSY,LTCF,VF3251,TKJ7AM,3251,11087.1,279.64,40.8624,40.9165,773.964,0.0,25.74,,2025-11-14 09:14:36+00:00
en-route,A321,4BAA63,A321,TC-JSC,TK,THY,MRS,LFML,IST,LTBA,TK1365,THY7YS,1365,1653.54,357.1,43.5741,4.8582,511.812,0.0,-14.04,3230.0,2025-11-14 09:14:52+00:00
en-route,A21N,4BB214,A21N,TC-LPT,TK,THY,LIS,LPPT,IST,LTBA,TK1755,THY1HN,1755,10066.0,274.06,40.95,7.1821,811.368,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,4BB105,A359,TC-LHE,TK,THY,MEL,YMML,SIN,WSSS,TK168,THY168,168,0.0,351.56,-37.6762,144.844,12.96,1.0,0.0,,2025-11-14 09:14:51+00:00
landed,B738,4BA915,B738,TC-JHU,TK,THY,IST,LTBA,GNY,LTCS,TK2243,THY3ZP,2243,0.0,90.0,41.2686,28.731,25.928,1.0,0.0,,2025-11-14 09:04:49+00:00
started,B738,4BA910,B738,TC-JHP,TK,THY,CPH,EKCH,IST,LTBA,TK1781,THY1ED,1781,0.0,270.0,41.256,28.7341,12.964,1.0,0.0,,2025-11-14 09:04:49+00:00
en-route,A333,4BA9CE,A333,TC-JNN,TK,THY,LIS,LPPT,IST,LTBA,TK6935,THY6935,6935,10668.0,255.66,41.2901,1.2744,762.696,0.0,0.0,2211.0,2025-11-14 09:14:52+00:00
en-route,A321,4BAA4C,A321,TC-JRL,TK,THY,BAL,LTCJ,IST,LTBA,TK2682,THY9CE,2682,10066.0,98.0,37.9973,40.5686,837.104,0.0,0.0,,2025-11-14 09:04:32+00:00
en-route,A359,4BB101,A359,TC-LHA,TK,THY,IST,LTBA,SFO,KSFO,TK290,THY4MS,290,2979.42,152.23,41.3345,29.2214,552.564,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,4BB103,A359,TC-LHC,TK,THY,IST,LTBA,LAX,KLAX,TK180,THY12E,180,1455.42,331.88,40.9522,28.7519,396.864,0.0,1.188,,2025-11-14 09:14:47+00:00
Unknown,B77W,4BA953,B77W,TC-JJS,TK,THY,HKG,VHHH,IST,LTBA,TK70,THY70,70,0.0,165.0,22.3183,113.928,18.52,1.0,0.0,,2025-11-14 09:05:03+00:00
en-route,A359,4BB0EB,A359,TC-LGK,TK,THY,HAN,VVNB,IST,LTBA,TK164,THY164,164,11887.2,94.0,22.1304,93.6908,966.744,0.0,0.0,5152.0,2025-11-14 09:05:04+00:00
Unknown,B789,4BB188,B789,TC-LLH,TK,THY,TPE,RCTP,IST,LTBA,TK24,THY24,24,5295.9,32.39,24.2178,120.292,636.048,0.0,-26.928,,2025-11-14 09:14:43+00:00
Unknown,B789,4BB1A4,B789,TC-LMD,TK,THY,MIA,KMIA,IST,LTBA,TK157,THY4JD,157,11574.8,205.79,40.9918,-73.0108,923.58,0.0,0.0,712.0,2025-11-14 09:14:52+00:00
unknown,B77W,4BA946,B77W,TC-JJF,TK,THY,ICN,RKSI,IST,LTBA,TK90,THY90,90,137.16,324.0,37.4154,126.461,266.688,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,A359,4BB0F9,A359,TC-LGY,TK,THY,CPT,FACT,IST,LTBA,TK44,THY10J,44,12192.0,206.0,-27.4619,22.1816,900.072,0.0,0.0,,2025-11-14 09:05:36+00:00
Unknown,B77W,4BA94F,B77W,TC-JJO,TK,THY,MNL,RPLL,IST,LTBA,TK84,THY84,84,10058.4,133.0,18.9151,117.919,905.628,0.0,0.0,,2025-11-14 09:05:02+00:00
Unknown,B77W,4BA94D,B77W,TC-JJM,TK,THY,SIN,WSSS,IST,LTBA,TK54,THY54,54,6408.42,145.69,1.0838,103.361,663.66,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,A359,4BB107,A359,TC-LHG,TK,THY,CGK,WIII,IST,LTBA,TK56,THY056,56,12496.8,122.2,1.1491,102.614,851.4,0.0,0.0,,2025-11-14 09:14:52+00:00
Unknown,B789,4BB193,B789,TC-LLS,TK,THY,SGN,VVTS,IST,LTBA,TK162,THY162,162,754.38,356.0,10.8073,106.903,474.112,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A359,4BB0E8,A359,TC-LGH,TK,THY,KUL,WMKK,IST,LTBA,TK60,THY49A,60,4914.9,138.73,3.0311,102.092,482.94,0.0,-8.208,,2025-11-14 09:14:52+00:00
en-route,B77W,4BA950,B77W,TC-JJP,TK,THY,IST,LTBA,JFK,KJFK,TK2,THY2,2,11277.6,116.03,46.7088,13.182,890.388,0.0,0.0,7571.0,2025-11-14 09:14:52+00:00
en-route,B789,4BB196,B789,TC-LLV,TK,THY,KIX,RJBB,IST,LTBA,TK86,THY86,86,1036.32,50.86,34.2791,134.984,308.052,0.0,-10.548,,2025-11-14 09:14:52+00:00
en-route,B77W,4BB149,B77W,TC-LJI,TK,THY,HND,RJTT,IST,LTBA,TK198,THY198,198,11277.6,108.22,35.6234,134.163,1101.64,0.0,1.188,3011.0,2025-11-14 09:14:51+00:00
started,A320,4BAA95,A320,TC-JTU,TK,THY,BAL,LTCJ,ESB,LTAC,VF4114,TKJ3KV,4114,0.0,146.0,40.116,32.9913,0.0,1.0,0.0,,2025-11-14 09:04:50+00:00
