airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
UA,UAL,LAX,KLAX,7,2025-11-09 07:06:00+00:00,"[{'airline_code': 'AV', 'flight_number': '2012'}, {'airline_code': 'CA', 'flight_number': '7231'}, {'airline_code': 'CM', 'flight_number': '1087'}, {'airline_code': 'LH', 'flight_number': '9243'}, {'airline_code': 'NZ', 'flight_number': '9055'}]",HNL,PHNL,M,2025-11-09 22:24:00+00:00,1229,"['N34282', 'N73283', 'N61886', 'N61887', 'N62849', 'N62889', 'N62892', 'N63820', 'N64809', 'N65832', 'N66808', 'N66831', 'N66837', 'N67812', 'N67827', 'N68811', 'N68817', 'N68822', 'N68823', 'N68834', 'N68880', 'N68891', 'N69806', 'N69813', 'N69826', 'N69833', 'N69835', 'N69838', 'N69840', 'N69847', 'N69885', 'N69888']"
UA,UAL,IAD,KIAD,,2025-11-09 10:50:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5337'}, {'airline_code': 'LH', 'flight_number': '9226'}, {'airline_code': 'OS', 'flight_number': '7803'}]",LHR,EGLL,2,2025-11-09 07:30:00+00:00,123,"['N12125', 'N13110', 'N13113', 'N14102', 'N14106', 'N14107', 'N14115', 'N14118', 'N14121', 'N17104', 'N17105', 'N17122', 'N17126', 'N17128', 'N17133', 'N17139', 'N18112', 'N18119', 'N19117', 'N19130', 'N19136', 'N19141', 'N21108', 'N26123', 'N29124', 'N33103', 'N34131', 'N34137', 'N41140', 'N48127', 'N57111', 'N58101', 'N67134']"
UA,UAL,IAH,KIAH,C,2025-11-09 16:48:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '6601'}]",MCO,KMCO,B,2025-11-09 15:21:00+00:00,1230,"['N468UA', 'N13720']"
UA,UAL,LAX,KLAX,7,2025-11-09 15:37:00+00:00,"[{'airline_code': 'CM', 'flight_number': '8152'}, {'airline_code': 'LH', 'flight_number': '9173'}, {'airline_code': 'NZ', 'flight_number': '9094'}]",HNL,PHNL,M,2025-11-09 07:00:00+00:00,1231,"['N18112', 'N57852', 'N57855', 'N57857', 'N57862', 'N57864', 'N57868', 'N57869', 'N57870', 'N73860', 'N74856', 'N75851', 'N75853', 'N75854', 'N75858', 'N75861', 'N77865', 'N77867', 'N77871', 'N78866']"
UA,UAL,HNL,PHNL,M,2025-11-09 22:38:00+00:00,"[{'airline_code': 'CA', 'flight_number': '7260'}, {'airline_code': 'CM', 'flight_number': '5621'}, {'airline_code': 'LH', 'flight_number': '7856'}, {'airline_code': 'NZ', 'flight_number': '9103'}]",LAX,KLAX,7,2025-11-09 19:49:00+00:00,1232,"['N14242', 'N17233', 'N18243', 'N24224', 'N25201', 'N27239', 'N33209', 'N33262', 'N37277', 'N73275', 'N76254', 'N76523', 'N76528', 'N87513', 'N27421', 'N28478', 'N34455', 'N34460', 'N36444', 'N37420', 'N37437', 'N37466', 'N38424', 'N38443', 'N38446', 'N38454', 'N39416', 'N39418', 'N39463', 'N39475', 'N47414', 'N53441', 'N61886', 'N61887', 'N62849', 'N62883', 'N62884', 'N62894', 'N63890', 'N64844', 'N66803', 'N66825', 'N66841', 'N67815', 'N67827', 'N67846', 'N68801', 'N68805', 'N68817', 'N68821', 'N68834', 'N68842', 'N68880', 'N69810', 'N69813', 'N69818', 'N69819', 'N69835', 'N69838', 'N69839', 'N75425', 'N75432', 'N75436', 'N77430', 'N77431']"
UA,UAL,IAH,KIAH,C,2025-11-09 16:34:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '6376'}]",BOS,KBOS,B,2025-11-09 13:25:00+00:00,1233,"['N802UA', 'N842UA', 'N848UA', 'N416UA', 'N417UA', 'N418UA', 'N419UA', 'N433UA', 'N454UA', 'N455UA', 'N465UA', 'N485UA', 'N488UA', 'N498UA', 'N27246', 'N33266', 'N73275', 'N78501', 'N27477', 'N30401', 'N31412', 'N32404', 'N35407', 'N37408', 'N37409', 'N37420', 'N37422', 'N37456', 'N37464', 'N37465', 'N38403', 'N38424', 'N38451', 'N38454', 'N39418', 'N39423', 'N39463', 'N39475', 'N47414', 'N53441', 'N61881', 'N66848', 'N67845', 'N72405', 'N73406', 'N75410', 'N75429', 'N75433', 'N75435', 'N78448', 'N79402']"
UA,UAL,AUS,KAUS,,2025-11-09 22:47:00+00:00,"[{'airline_code': 'AC', 'flight_number': '2319'}, {'airline_code': 'CM', 'flight_number': '2134'}, {'airline_code': 'NZ', 'flight_number': '6362'}, {'airline_code': 'TK', 'flight_number': '8896'}]",IAH,KIAH,C,2025-11-09 21:49:00+00:00,1234,Unknown
UA,UAL,SFO,KSFO,3,2025-11-09 01:16:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5339'}, {'airline_code': 'NZ', 'flight_number': '9086'}]",ORD,KORD,1,2025-11-09 22:40:00+00:00,1235,"['N827UA', 'N832UA', 'N855UA', 'N404UA', 'N411UA', 'N428UA', 'N429UA', 'N431UA', 'N438UA', 'N443UA', 'N444UA', 'N449UA', 'N454UA', 'N469UA', 'N482UA', 'N484UA', 'N490UA', 'N492UA', 'N496UA', 'N18220', 'N27246', 'N38268', 'N76288', 'N76523', 'N87531', 'N28457', 'N36444', 'N36469', 'N37409', 'N37419', 'N37422', 'N37434', 'N37462', 'N37464', 'N37466', 'N38443', 'N39423', 'N39450', 'N39463', 'N39475', 'N53441', 'N66848', 'N68452', 'N68453', 'N75435', 'N77430', 'N78438']"
UA,UAL,SFO,KSFO,3,2025-11-09 22:19:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5029'}, {'airline_code': 'NZ', 'flight_number': '6750'}, {'airline_code': 'SK', 'flight_number': '3945'}]",ORD,KORD,1,2025-11-09 19:35:00+00:00,1236,"['N438UA', 'N485UA', 'N25201', 'N28457', 'N34455', 'N37413', 'N37420', 'N37462', 'N37471', 'N38424', 'N38451', 'N38454', 'N39415', 'N39418', 'N39423', 'N53442', 'N57439', 'N68452', 'N75429', 'N597UA', 'N57852', 'N57855', 'N57857', 'N57862', 'N57864', 'N57868', 'N57869', 'N57870', 'N74856', 'N75851', 'N75853', 'N75858', 'N75861', 'N77867', 'N77871', 'N78866']"
UA,UAL,SFO,KSFO,3,2025-11-09 21:55:00+00:00,"[{'airline_code': 'CA', 'flight_number': '7299'}, {'airline_code': 'NZ', 'flight_number': '9725'}]",PHL,KPHL,D,2025-11-09 18:25:00+00:00,1237,"['N805UA', 'N811UA', 'N814UA', 'N816UA', 'N817UA', 'N820UA', 'N821UA', 'N823UA', 'N825UA', 'N834UA', 'N842UA', 'N846UA', 'N848UA', 'N849UA', 'N852UA', 'N854UA', 'N403UA', 'N404UA', 'N406UA', 'N407UA', 'N420UA', 'N425UA', 'N433UA', 'N434UA', 'N435UA', 'N448UA', 'N452UA', 'N455UA', 'N460UA', 'N464UA', 'N466UA', 'N467UA', 'N468UA', 'N479UA', 'N480UA', 'N491UA', 'N493UA', 'N494UA', 'N496UA', 'N497UA', 'N498UA', 'N12225', 'N13248', 'N17245', 'N36207', 'N54241', 'N73278', 'N73291', 'N76504', 'N77510', 'N79521', 'N62849', 'N67845', 'N69818', 'N75428']"
UA,UAL,SFO,KSFO,3,2025-11-09 21:51:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '9347'}]",CLE,KCLE,,2025-11-09 19:38:00+00:00,1238,"['N14214', 'N14231', 'N14242', 'N18223', 'N24224', 'N27205', 'N27246', 'N33209', 'N33286', 'N34222', 'N36247', 'N36280', 'N37253', 'N73251', 'N76265', 'N76269', 'N76288', 'N76503', 'N76523', 'N78285', 'N87512', 'N36447', 'N39463', 'N47414', 'N61887', 'N67846']"
UA,UAL,ORD,KORD,1,2025-11-09 06:23:00+00:00,Unknown,SEA,KSEA,A,2025-11-09 00:29:00+00:00,1239,"['N819UA', 'N826UA', 'N837UA', 'N852UA', 'N452UA', 'N482UA', 'N12238', 'N13248', 'N35271', 'N27421', 'N34460', 'N36444', 'N36447', 'N37465', 'N37466', 'N37471', 'N38417', 'N38451', 'N39418', 'N39450', 'N39463', 'N45440', 'N47414', 'N53442', 'N62849', 'N62883', 'N62884', 'N62889', 'N63820', 'N65832', 'N66825', 'N66831', 'N66848', 'N67815', 'N68801', 'N68805', 'N68811', 'N68817', 'N68822', 'N68823', 'N68834', 'N68880', 'N69806', 'N69818', 'N69830', 'N69833', 'N69838', 'N69888', 'N75433', 'N77430', 'N77431', 'N78448']"
UA,UAL,ATH,LGAV,,2025-11-09 10:30:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5901'}, {'airline_code': 'LH', 'flight_number': '8840'}]",EWR,KEWR,C,2025-11-09 17:50:00+00:00,124,"['N653UA', 'N658UA', 'N661UA', 'N662UA', 'N664UA', 'N667UA', 'N668UA', 'N669UA', 'N670UA', 'N671UA', 'N672UA', 'N673UA', 'N674UA', 'N675UA', 'N676UA', 'N677UA']"
UA,UAL,SFO,KSFO,INTL,2025-11-09 17:40:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5319'}]",SJD,MMSD,2,2025-11-09 15:30:00+00:00,1240,"['N14240', 'N76514', 'N34460', 'N36472', 'N37434', 'N37464', 'N38417', 'N38446', 'N38458', 'N39415', 'N68452', 'N73445', 'N75429', 'N75432', 'N78448']"
UA,UAL,EWR,KEWR,C,2025-11-09 22:09:00+00:00,"[{'airline_code': 'AC', 'flight_number': '2314'}]",PBI,KPBI,,2025-11-09 19:15:00+00:00,1241,Unknown
UA,UAL,SFO,KSFO,3,2025-11-09 16:45:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5227'}, {'airline_code': 'CM', 'flight_number': '1650'}, {'airline_code': 'LH', 'flight_number': '7853'}, {'airline_code': 'NZ', 'flight_number': '9616'}]",LAS,KLAS,3,2025-11-09 15:05:00+00:00,1242,Unknown
UA,UAL,SFO,KSFO,INTL,2025-11-09 17:55:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5311'}]",PVR,MMPR,,2025-11-09 16:05:00+00:00,1243,"['N810UA', 'N73259', 'N73270', 'N73275', 'N76508', 'N76526', 'N77510', 'N77518', 'N77530', 'N78509', 'N78511', 'N87512', 'N87531', 'N28478', 'N36447', 'N36469', 'N37413', 'N37419', 'N37437', 'N37465', 'N37468', 'N38454', 'N61887', 'N62894', 'N67812', 'N75426', 'N75436', 'N77430', 'N77431']"
UA,UAL,SFO,KSFO,3,2025-11-09 01:28:00+00:00,"[{'airline_code': 'CM', 'flight_number': '8164'}, {'airline_code': 'NZ', 'flight_number': '9314'}]",LAX,KLAX,7,2025-11-09 23:59:00+00:00,1244,Unknown
UA,UAL,EWR,KEWR,C,2025-11-09 07:54:00+00:00,Unknown,SEA,KSEA,A,2025-11-09 23:41:00+00:00,1245,Unknown
UA,UAL,SAT,KSAT,B,2025-11-09 00:23:00+00:00,"[{'airline_code': 'AC', 'flight_number': '2331'}, {'airline_code': 'CM', 'flight_number': '5171'}]",IAH,KIAH,E,2025-11-09 23:25:00+00:00,1246,Unknown
UA,UAL,SAT,KSAT,B,2025-11-09 22:17:00+00:00,"[{'airline_code': 'AC', 'flight_number': '2343'}, {'airline_code': 'CM', 'flight_number': '2147'}, {'airline_code': 'TK', 'flight_number': '8894'}]",IAH,KIAH,C,2025-11-09 21:15:00+00:00,1247,['N66803']
UA,UAL,MCO,KMCO,B,2025-11-09 10:53:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '6456'}]",IAH,KIAH,E,2025-11-09 07:30:00+00:00,1248,Unknown
UA,UAL,IAD,KIAD,,2025-11-09 11:18:00+00:00,"[{'airline_code': 'AV', 'flight_number': '2297'}, {'airline_code': 'CA', 'flight_number': '7390'}, {'airline_code': 'NZ', 'flight_number': '6371'}]",IAH,KIAH,C,2025-11-09 07:10:00+00:00,1249,Unknown
UA,UAL,EWR,KEWR,B,2025-11-09 16:15:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5910'}, {'airline_code': 'LH', 'flight_number': '8841'}]",ATH,LGAV,,2025-11-09 12:15:00+00:00,125,"['N653UA', 'N658UA', 'N661UA', 'N662UA', 'N664UA', 'N667UA', 'N668UA', 'N669UA', 'N670UA', 'N671UA', 'N672UA', 'N673UA', 'N674UA', 'N675UA', 'N676UA', 'N677UA']"
UA,UAL,SFO,KSFO,3,2025-11-09 11:35:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '9241'}]",MCO,KMCO,B,2025-11-09 08:53:00+00:00,1250,"['N453UA', 'N471UA', 'N477UA', 'N490UA', 'N492UA', 'N28457', 'N36469', 'N37462', 'N39463', 'N61882', 'N61887', 'N62883', 'N62884', 'N62889', 'N62894', 'N66803', 'N66831', 'N66848', 'N67815', 'N67845', 'N68823', 'N68834', 'N68842', 'N69819', 'N69830', 'N69835', 'N69838', 'N69839', 'N56859', 'N57857', 'N57862', 'N57863', 'N57864', 'N57868', 'N57870', 'N73860', 'N74856', 'N75851', 'N75853', 'N75854', 'N75858', 'N75861', 'N77865', 'N77867', 'N77871', 'N78866']"
UA,UAL,EWR,KEWR,C,2025-11-09 22:10:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5803'}]",YVR,CYVR,I,2025-11-09 13:40:00+00:00,1251,"['N430UA', 'N468UA', 'N474UA', 'N492UA', 'N12221', 'N14235', 'N14237', 'N26208', 'N26210', 'N33209', 'N37267', 'N37274', 'N77258', 'N38451', 'N39461', 'N61881', 'N66848']"
UA,UAL,MSY,KMSY,,2025-11-09 06:04:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '9378'}]",LAX,KLAX,8,2025-11-09 00:16:00+00:00,1252,Unknown
UA,UAL,MSP,KMSP,1,2025-11-09 15:43:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5613'}, {'airline_code': 'CM', 'flight_number': '8241'}, {'airline_code': 'LX', 'flight_number': '3292'}, {'airline_code': 'NH', 'flight_number': '7398'}, {'airline_code': 'SN', 'flight_number': '9399'}]",ORD,KORD,1,2025-11-09 14:03:00+00:00,1253,Unknown
UA,UAL,IAH,KIAH,C,2025-11-09 10:28:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '6364'}]",BOS,KBOS,B,2025-11-09 07:25:00+00:00,1254,"['N816UA', 'N841UA', 'N433UA', 'N491UA', 'N27239', 'N35204', 'N38268', 'N73275', 'N73278', 'N76516', 'N30401', 'N31412', 'N32404', 'N35407', 'N36444', 'N36472', 'N37408', 'N37409', 'N37413', 'N37419', 'N37464', 'N37465', 'N37474', 'N38403', 'N38417', 'N38424', 'N38446', 'N38451', 'N38458', 'N38473', 'N39418', 'N62849', 'N64844', 'N65832', 'N68452', 'N68453', 'N68811', 'N68817', 'N69813', 'N72405', 'N75410', 'N75425', 'N75426', 'N75428', 'N75433', 'N75435', 'N79402']"
UA,UAL,BWI,KBWI,,2025-11-09 09:31:00+00:00,Unknown,ORD,KORD,1,2025-11-09 06:35:00+00:00,1255,"['N76519', 'N77525', 'N87512', 'N36444', 'N37420', 'N37427', 'N62883', 'N69816']"
UA,UAL,ORD,KORD,1,2025-11-09 18:26:00+00:00,"[{'airline_code': 'LH', 'flight_number': '7493'}, {'airline_code': 'LO', 'flight_number': '4364'}, {'airline_code': 'NZ', 'flight_number': '6589'}, {'airline_code': 'SK', 'flight_number': '3966'}]",IAH,KIAH,C,2025-11-09 15:40:00+00:00,1256,['N87527']
UA,UAL,SFO,KSFO,3,2025-11-09 15:15:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '9044'}]",IAH,KIAH,C,2025-11-09 13:08:00+00:00,1257,"['N405UA', 'N410UA', 'N454UA', 'N479UA', 'N12216', 'N13248', 'N14228', 'N14230', 'N37263', 'N73256', 'N76517', 'N76526', 'N76528', 'N76529', 'N77510', 'N77520', 'N78511', 'N79521', 'N27421', 'N37464', 'N61886', 'N62883', 'N62894', 'N65832', 'N66841', 'N67815', 'N68452', 'N68821', 'N68822', 'N68842', 'N68891', 'N19141']"
UA,UAL,BOS,KBOS,B,2025-11-09 11:59:00+00:00,Unknown,ORD,KORD,1,2025-11-09 08:39:00+00:00,1258,"['N479UA', 'N27246', 'N76522']"
UA,UAL,EWR,KEWR,C,2025-11-09 14:59:00+00:00,"[{'airline_code': 'LH', 'flight_number': '7909'}, {'airline_code': 'SK', 'flight_number': '6865'}]",AUS,KAUS,,2025-11-09 10:15:00+00:00,1259,"['N817UA', 'N818UA', 'N842UA', 'N852UA', 'N13718', 'N14731', 'N16701', 'N16713', 'N17719', 'N17753', 'N23708', 'N27722', 'N17244', 'N76528', 'N57439', 'N68453', 'N73445']"
UA,UAL,DUB,EIDW,2,2025-11-09 10:25:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5942'}, {'airline_code': 'EI', 'flight_number': '6994'}, {'airline_code': 'LH', 'flight_number': '8957'}]",IAD,KIAD,,2025-11-09 22:25:00+00:00,126,"['N12109', 'N12116', 'N12125', 'N13110', 'N13113', 'N13138', 'N14106', 'N14107', 'N14115', 'N14120', 'N17104', 'N17105', 'N17126', 'N17128', 'N17133', 'N17139', 'N18119', 'N19117', 'N19130', 'N19136', 'N19141', 'N21108', 'N26123', 'N29124', 'N29129', 'N33103', 'N33132', 'N34131', 'N34137', 'N41135', 'N41140', 'N48127', 'N57111', 'N58101', 'N67134']"
UA,UAL,RNO,KRNO,,2025-11-09 11:49:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5694'}, {'airline_code': 'AV', 'flight_number': '2024'}, {'airline_code': 'CM', 'flight_number': '8210'}]",SFO,KSFO,3,2025-11-09 10:40:00+00:00,1260,['N75436']
UA,UAL,EWR,KEWR,C,2025-11-09 00:29:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5932'}, {'airline_code': 'SK', 'flight_number': '3987'}]",ORD,KORD,1,2025-11-09 21:15:00+00:00,1261,Unknown
UA,UAL,SFO,KSFO,3,2025-11-09 11:44:00+00:00,Unknown,FLL,KFLL,1,2025-11-09 08:45:00+00:00,1262,"['N422UA', 'N491UA', 'N12225', 'N13248', 'N14214', 'N14242', 'N16217', 'N18243', 'N24212', 'N27205', 'N27213', 'N33203', 'N33209', 'N33266', 'N34282', 'N37274', 'N38268', 'N73251', 'N73256', 'N76269', 'N76288', 'N76503', 'N76523', 'N76526', 'N77261', 'N28457', 'N36444', 'N37427', 'N37465', 'N62849', 'N62894', 'N69824', 'N69838', 'N69885']"
UA,UAL,SFO,KSFO,3,2025-11-09 21:29:00+00:00,"[{'airline_code': 'CM', 'flight_number': '1801'}]",KOA,PHKO,,2025-11-09 13:19:00+00:00,1263,"['N14219', 'N24212', 'N37274', 'N76504', 'N76514', 'N78511', 'N27421', 'N28457', 'N34455', 'N34460', 'N36444', 'N36469', 'N36472', 'N36476', 'N37434', 'N37437', 'N37464', 'N37466', 'N37468', 'N37470', 'N38451', 'N38454', 'N38458', 'N38459', 'N39415', 'N39416', 'N39418', 'N39423', 'N39461', 'N39463', 'N39475', 'N47414', 'N61881', 'N62892', 'N63890', 'N66808', 'N66825', 'N66837', 'N66841', 'N66893', 'N67812', 'N68452', 'N68801', 'N68823', 'N68836', 'N68843', 'N69804', 'N69806', 'N69816', 'N69829', 'N69885', 'N75425', 'N75428', 'N75429', 'N75432', 'N75436', 'N77430', 'N77431', 'N78438']"
UA,UAL,ORD,KORD,1,2025-11-09 18:10:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5945'}, {'airline_code': 'SK', 'flight_number': '6830'}]",EWR,KEWR,C,2025-11-09 16:46:00+00:00,1264,Unknown
UA,UAL,CLE,KCLE,,2025-11-09 18:37:00+00:00,"[{'airline_code': '9W', 'flight_number': '5525'}, {'airline_code': 'CM', 'flight_number': '1854'}]",ORD,KORD,1,2025-11-09 16:13:00+00:00,1265,Unknown
UA,UAL,SJO,MROC,M,2025-11-09 10:05:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5477'}]",IAH,KIAH,E,2025-11-09 07:20:00+00:00,1266,"['N76508', 'N76523', 'N87512']"
UA,UAL,DEN,KDEN,,2025-11-09 09:33:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5853'}, {'airline_code': 'NZ', 'flight_number': '6802'}]",SFO,KSFO,3,2025-11-09 06:00:00+00:00,1267,Unknown
UA,UAL,CLE,KCLE,,2025-11-09 21:00:00+00:00,"[{'airline_code': 'NZ', 'flight_number': '9011'}]",LAX,KLAX,8,2025-11-09 13:24:00+00:00,1268,"['N68801', 'N75433']"
UA,UAL,EWR,KEWR,C,2025-11-09 14:19:00+00:00,"[{'airline_code': 'AC', 'flight_number': '2325'}]",PBI,KPBI,,2025-11-09 11:25:00+00:00,1269,Unknown
UA,UAL,IAD,KIAD,,2025-11-09 15:20:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5951'}, {'airline_code': 'EI', 'flight_number': '6995'}, {'airline_code': 'LH', 'flight_number': '8939'}]",DUB,EIDW,2,2025-11-09 12:25:00+00:00,127,"['N12109', 'N12116', 'N12125', 'N13110', 'N13113', 'N13138', 'N14106', 'N14107', 'N14115', 'N14120', 'N17104', 'N17105', 'N17126', 'N17128', 'N17133', 'N17139', 'N18119', 'N19117', 'N19130', 'N19136', 'N19141', 'N21108', 'N26123', 'N29124', 'N29129', 'N33103', 'N33132', 'N34131', 'N34137', 'N41135', 'N41140', 'N48127', 'N57111', 'N58101', 'N67134']"
UA,UAL,SFO,KSFO,3,2025-11-09 08:03:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5604'}]",SAT,KSAT,B,2025-11-09 06:15:00+00:00,1270,"['N822UA', 'N410UA', 'N421UA', 'N439UA', 'N441UA', 'N447UA', 'N453UA', 'N462UA', 'N466UA', 'N488UA', 'N495UA', 'N26208', 'N62892', 'N63890', 'N66837', 'N66841', 'N66893', 'N67812', 'N68842', 'N68843', 'N69804', 'N69839', 'N75436']"
UA,UAL,SFO,KSFO,3,2025-11-09 20:06:00+00:00,"[{'airline_code': 'AC', 'flight_number': '5883'}, {'airline_code': 'CM', 'flight_number': '8246'}]",SAN,KSAN,2,2025-11-09 18:30:00+00:00,1271,Unknown
UA,UAL,DEN,KDEN,,2025-11-09 08:58:00+00:00,Unknown,GEG,KGEG,,2025-11-09 05:45:00+00:00,1272,Unknown
WN,SWA,HOU,KHOU,,2025-11-09 08:05:00+00:00,Unknown,DAL,KDAL,,2025-11-09 07:00:00+00:00,1,Unknown
WN,SWA,BNA,KBNA,,2025-11-09 00:10:00+00:00,Unknown,MDW,KMDW,,2025-11-09 22:55:00+00:00,10,Unknown
WN,SWA,BNA,KBNA,,2025-11-09 21:00:00+00:00,Unknown,BWI,KBWI,,2025-11-09 20:10:00+00:00,100,Unknown
WN,SWA,PHX,KPHX,4,2025-11-09 07:05:00+00:00,Unknown,AUS,KAUS,,2025-11-09 06:45:00+00:00,1001,Unknown
WN,SWA,MDW,KMDW,,Unknown,Unknown,STL,KSTL,2,Unknown,1002,Unknown
WN,SWA,MDW,KMDW,,2025-11-09 10:20:00+00:00,Unknown,DTW,KDTW,N,2025-11-09 10:15:00+00:00,1003,Unknown
WN,SWA,BNA,KBNA,,2025-11-09 09:40:00+00:00,Unknown,DEN,KDEN,,2025-11-09 06:15:00+00:00,1004,Unknown
WN,SWA,LAX,KLAX,1,2025-11-09 11:35:00+00:00,Unknown,SJC,KSJC,B,2025-11-09 10:20:00+00:00,1005,Unknown
WN,SWA,BOS,KBOS,A,2025-11-09 00:05:00+00:00,Unknown,CMH,KCMH,,2025-11-09 22:15:00+00:00,1006,Unknown
WN,SWA,MDW,KMDW,,2025-11-09 09:50:00+00:00,Unknown,BNA,KBNA,,2025-11-09 08:20:00+00:00,1007,['N955WN']
WN,SWA,DEN,KDEN,,2025-11-09 09:15:00+00:00,Unknown,TUS,KTUS,,2025-11-09 06:25:00+00:00,1008,Unknown
WN,SWA,MCO,KMCO,A,2025-11-09 09:10:00+00:00,Unknown,IND,KIND,,2025-11-09 07:00:00+00:00,1009,Unknown
WN,SWA,ABQ,KABQ,,2025-11-09 21:10:00+00:00,Unknown,LAX,KLAX,1,2025-11-09 18:20:00+00:00,101,Unknown
WN,SWA,DEN,KDEN,,2025-11-09 10:40:00+00:00,Unknown,BNA,KBNA,,2025-11-09 08:55:00+00:00,1010,Unknown
WN,SWA,ABQ,KABQ,,2025-11-09 14:45:00+00:00,Unknown,DEN,KDEN,,2025-11-09 13:35:00+00:00,1011,Unknown
WN,SWA,CUN,MMUN,2,2025-11-09 11:15:00+00:00,Unknown,MKE,KMKE,,2025-11-09 07:35:00+00:00,1012,"['N7731A', 'N7747C']"
WN,SWA,HOU,KHOU,,2025-11-09 20:10:00+00:00,Unknown,BZE,MZBZ,,2025-11-09 16:40:00+00:00,1013,Unknown
WN,SWA,MDW,KMDW,,2025-11-09 08:00:00+00:00,Unknown,AUS,KAUS,,2025-11-09 05:30:00+00:00,1014,Unknown
WN,SWA,MCI,KMCI,B,2025-11-09 14:05:00+00:00,Unknown,DAL,KDAL,,2025-11-09 12:35:00+00:00,1015,Unknown
WN,SWA,RDU,KRDU,1,2025-11-09 09:35:00+00:00,Unknown,BWI,KBWI,,2025-11-09 08:25:00+00:00,1016,Unknown
WN,SWA,MCI,KMCI,B,2025-11-09 00:55:00+00:00,Unknown,LAX,KLAX,1,2025-11-09 19:50:00+00:00,1017,"['N738CB', 'N7712G', 'N7836A', 'N7846A']"
WN,SWA,DEN,KDEN,,2025-11-09 19:35:00+00:00,Unknown,CUN,MMUN,2,2025-11-09 16:25:00+00:00,1018,"['N558WN', 'N559WN', 'N7703A', 'N7705A', 'N7706A', 'N7707C', 'N7708E', 'N7709A', 'N7711N', 'N7712G', 'N7716A', 'N7718B', 'N7719A', 'N7724A', 'N7731A', 'N7733B', 'N7737E', 'N7743B', 'N7744A', 'N7752B', 'N7811F', 'N906WN', 'N907WN']"
