airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
ST,GMI,PMI,LEPA,,2025-11-22 07:35:00+00:00,Unknown,ERF,EDDE,,2025-11-22 05:15:00+00:00,3016,Unknown
ST,GMI,ERF,EDDE,,2025-11-22 10:50:00+00:00,Unknown,PMI,LEPA,,2025-11-22 08:20:00+00:00,3017,Unknown
ST,GMI,AYT,LTAI,1,2025-11-22 11:10:00+00:00,Unknown,FDH,EDNY,,2025-11-22 07:00:00+00:00,3020,Unknown
ST,GMI,FDH,EDNY,,2025-11-22 12:35:00+00:00,Unknown,AYT,LTAI,1,2025-11-22 10:05:00+00:00,3021,Unknown
ST,GMI,AGP,LEMG,3,2025-11-22 09:05:00+00:00,Unknown,DRS,EDDC,,2025-11-22 05:30:00+00:00,3022,Unknown
ST,GMI,DRS,EDDC,,2025-11-22 13:05:00+00:00,Unknown,AGP,LEMG,3,2025-11-22 09:50:00+00:00,3023,Unknown
ST,GMI,HER,LGIR,,2025-11-22 12:50:00+00:00,Unknown,DRS,EDDC,,2025-11-22 08:45:00+00:00,3024,Unknown
ST,GMI,DRS,EDDC,,2025-11-22 13:45:00+00:00,Unknown,HER,LGIR,,2025-11-22 11:40:00+00:00,3025,Unknown
ST,GMI,FDH,EDNY,,2025-11-22 11:40:00+00:00,Unknown,FAO,LPFR,,2025-11-22 07:55:00+00:00,3031,Unknown
ST,GMI,BEY,OLBA,,2025-11-22 02:35:00+00:00,Unknown,DUS,EDDL,,2025-11-22 21:15:00+00:00,3048,"['D-ASTU', 'D-ASTP', 'D-ABLA', 'D-AGEL', 'D-AGEP', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,DUS,EDDL,,2025-11-22 07:05:00+00:00,Unknown,BEY,OLBA,,2025-11-22 03:25:00+00:00,3049,"['D-ASTU', 'D-ASTP', 'D-ABLA', 'D-AGEL', 'D-AGEP', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,SSH,HESH,,2025-11-22 13:10:00+00:00,Unknown,DUS,EDDL,,2025-11-22 08:15:00+00:00,3080,Unknown
ST,GMI,ATH,LGAV,,2025-11-22 10:40:00+00:00,Unknown,DRS,EDDC,,2025-11-22 07:00:00+00:00,3100,Unknown
ST,GMI,DRS,EDDC,,2025-11-22 13:20:00+00:00,Unknown,ATH,LGAV,M,2025-11-22 11:25:00+00:00,3101,Unknown
ST,GMI,AGP,LEMG,3,2025-11-22 16:35:00+00:00,Unknown,FMO,EDDG,,2025-11-22 13:30:00+00:00,3108,"['D-AGER', 'D-AGET']"
ST,GMI,FMO,EDDG,,2025-11-22 20:20:00+00:00,Unknown,AGP,LEMG,,2025-11-22 17:20:00+00:00,3109,"['D-AGER', 'D-AGET']"
ST,GMI,HAM,EDDH,1,2025-11-22 06:05:00+00:00,Unknown,BJV,LTFE,,2025-11-22 03:25:00+00:00,3113,Unknown
ST,GMI,GZP,LTFG,,2025-11-22 10:35:00+00:00,Unknown,HAM,EDDH,1,2025-11-22 06:00:00+00:00,3120,['D-ASTT']
ST,GMI,HAM,EDDH,1,2025-11-22 14:20:00+00:00,Unknown,GZP,LTFG,,2025-11-22 11:20:00+00:00,3121,['D-ASTT']
ST,GMI,DRS,EDDC,,2025-11-22 05:40:00+00:00,Unknown,LED,ULLI,1,2025-11-22 04:05:00+00:00,3123,Unknown
ST,GMI,PDL,LPPD,T1,2025-11-22 10:45:00+00:00,Unknown,DUS,EDDL,,2025-11-22 07:50:00+00:00,3132,Unknown
ST,GMI,DUS,EDDL,,2025-11-22 17:50:00+00:00,Unknown,PDL,LPPD,,2025-11-22 11:30:00+00:00,3133,Unknown
ST,GMI,BEY,OLBA,,2025-11-22 07:10:00+00:00,Unknown,ARN,ESSA,5,2025-11-22 01:40:00+00:00,3134,Unknown
ST,GMI,ARN,ESSA,5,2025-11-22 00:55:00+00:00,Unknown,BEY,OLBA,,2025-11-22 21:05:00+00:00,3135,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 11:20:00+00:00,Unknown,SXF,EDDB,,2025-11-22 08:35:00+00:00,3136,Unknown
ST,GMI,IST,LTBA,,2025-11-22 02:05:00+00:00,Unknown,FMO,EDDG,,2025-11-22 22:00:00+00:00,3142,Unknown
ST,GMI,FMO,EDDG,,2025-11-22 05:20:00+00:00,Unknown,IST,LTBA,,2025-11-22 02:50:00+00:00,3143,Unknown
ST,GMI,FNC,LPMA,T1,2025-11-22 08:20:00+00:00,Unknown,TLS,LFBO,,2025-11-22 06:05:00+00:00,3146,Unknown
ST,GMI,HER,LGIR,,2025-11-22 10:15:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:00:00+00:00,3200,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 13:45:00+00:00,Unknown,HER,LGIR,,2025-11-22 11:10:00+00:00,3201,Unknown
ST,GMI,GZP,LTFG,,2025-11-22 10:25:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:00:00+00:00,3202,Unknown
ST,GMI,LPA,GCLP,,2025-11-22 09:55:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:05:00+00:00,3204,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 16:15:00+00:00,Unknown,LPA,GCLP,,2025-11-22 10:40:00+00:00,3205,Unknown
ST,GMI,KGS,LGKO,,2025-11-22 12:05:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 07:50:00+00:00,3206,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 08:55:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:25:00+00:00,3210,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 12:35:00+00:00,Unknown,PMI,LEPA,,2025-11-22 09:50:00+00:00,3211,Unknown
ST,GMI,HRG,HEGN,,2025-11-22 11:40:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:45:00+00:00,3212,Unknown
ST,GMI,CFU,LGKR,,2025-11-22 13:35:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 09:55:00+00:00,3214,Unknown
ST,GMI,AYT,LTAI,2,2025-11-22 10:35:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:00:00+00:00,3218,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 14:25:00+00:00,Unknown,AYT,LTAI,1,2025-11-22 11:40:00+00:00,3219,Unknown
ST,GMI,AYT,LTAI,1,2025-11-22 10:40:00+00:00,Unknown,RLG,ETNL,,2025-11-22 06:10:00+00:00,3226,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 07:15:00+00:00,Unknown,RLG,ETNL,,2025-11-22 04:30:00+00:00,3228,Unknown
ST,GMI,RLG,ETNL,,2025-11-22 10:45:00+00:00,Unknown,PMI,LEPA,,2025-11-22 07:55:00+00:00,3229,Unknown
ST,GMI,MIR,DTMB,,2025-11-22 07:15:00+00:00,Unknown,DRS,EDDC,,2025-11-22 05:30:00+00:00,3244,Unknown
ST,GMI,ERF,EDDE,,2025-11-22 13:55:00+00:00,Unknown,PMI,LEPA,,2025-11-22 11:30:00+00:00,3251,Unknown
ST,GMI,PFO,LCPH,,2025-11-22 11:00:00+00:00,Unknown,DUS,EDDL,,2025-11-22 06:05:00+00:00,3302,Unknown
ST,GMI,ATH,LGAV,,2025-11-22 10:05:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:00:00+00:00,3304,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 13:15:00+00:00,Unknown,ATH,LGAV,M,2025-11-22 10:50:00+00:00,3305,Unknown
ST,GMI,LPA,GCLP,,2025-11-22 11:20:00+00:00,Unknown,HAM,EDDH,1,2025-11-22 07:10:00+00:00,3308,Unknown
ST,GMI,FNC,LPMA,T1,2025-11-22 10:35:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 07:00:00+00:00,3322,Unknown
ST,GMI,LPA,GCLP,,2025-11-22 10:55:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 07:05:00+00:00,3326,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 17:35:00+00:00,Unknown,LPA,GCLP,,2025-11-22 11:50:00+00:00,3327,Unknown
ST,GMI,IKA,OIIE,,2025-11-22 03:55:00+00:00,Unknown,SXF,EDDB,,2025-11-22 20:30:00+00:00,3328,"['D-ABLA', 'D-ABLB', 'D-AGEL', 'D-AGEN', 'D-AGEQ', 'D-AGES', 'D-AGEU']"
ST,GMI,SXF,EDDB,,2025-11-22 11:10:00+00:00,Unknown,IKA,OIIE,,2025-11-22 08:15:00+00:00,3329,"['D-ABLA', 'D-ABLB', 'D-AGEL', 'D-AGEN', 'D-AGEQ', 'D-AGES', 'D-AGEU']"
ST,GMI,TFS,GCTS,,2025-11-22 19:00:00+00:00,Unknown,ERF,EDDE,,2025-11-22 14:45:00+00:00,3356,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ERF,EDDE,,2025-11-22 01:40:00+00:00,Unknown,TFS,GCTS,,2025-11-22 19:50:00+00:00,3357,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ACE,GCRR,1,2025-11-22 11:45:00+00:00,Unknown,FMO,EDDG,,2025-11-22 07:55:00+00:00,3410,Unknown
ST,GMI,TFS,GCTS,,2025-11-22 16:30:00+00:00,Unknown,DRS,EDDC,,2025-11-22 12:05:00+00:00,3414,"['D-ABLA', 'D-ABLB', 'D-AGEN', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,DRS,EDDC,,2025-11-22 23:25:00+00:00,Unknown,TFS,GCTS,,2025-11-22 17:20:00+00:00,3415,"['D-ABLA', 'D-ABLB', 'D-AGEN', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,VAR,LBWN,,2025-11-22 00:45:00+00:00,Unknown,FMO,EDDG,,2025-11-22 21:05:00+00:00,3430,Unknown
ST,GMI,FMO,EDDG,,2025-11-22 03:25:00+00:00,Unknown,VAR,LBWN,,2025-11-22 01:30:00+00:00,3431,Unknown
ST,GMI,FUE,GCFV,1,2025-11-22 17:10:00+00:00,Unknown,ERF,EDDE,,2025-11-22 13:05:00+00:00,3482,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ERF,EDDE,,2025-11-22 23:35:00+00:00,Unknown,FUE,GCFV,1,2025-11-22 17:55:00+00:00,3483,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ISU,ORSU,,2025-11-22 14:30:00+00:00,Unknown,MUC,EDDM,1,2025-11-22 09:10:00+00:00,3514,['D-ASTU']
ST,GMI,MUC,EDDM,1,2025-11-22 19:50:00+00:00,Unknown,ISU,ORSU,,2025-11-22 16:15:00+00:00,3515,"['D-ASTT', 'D-ASTU', 'D-AGEL']"
ST,GMI,TFS,GCTS,,2025-11-22 13:05:00+00:00,Unknown,RLG,ETNL,,2025-11-22 08:45:00+00:00,3516,['D-ASTB']
ST,GMI,RLG,ETNL,,2025-11-22 16:55:00+00:00,Unknown,TFS,GCTS,,2025-11-22 10:50:00+00:00,3517,['D-ASTB']
ST,GMI,ASR,LTAU,,2025-11-22 01:25:00+00:00,Unknown,FDH,EDNY,,2025-11-22 21:00:00+00:00,3576,['D-AGEN']
ST,GMI,FDH,EDNY,,2025-11-22 06:05:00+00:00,Unknown,ASR,LTAU,,2025-11-22 03:30:00+00:00,3577,['D-AGEN']
ST,GMI,IBZ,LEIB,1,2025-11-22 10:30:00+00:00,Unknown,SXF,EDDB,,2025-11-22 07:30:00+00:00,3600,Unknown
ST,GMI,RHO,LGRP,,2025-11-22 10:55:00+00:00,Unknown,SXF,EDDB,,2025-11-22 06:35:00+00:00,3602,Unknown
ST,GMI,PFO,LCPH,,2025-11-22 09:50:00+00:00,Unknown,SXF,EDDB,,2025-11-22 05:10:00+00:00,3604,Unknown
ST,GMI,SXF,EDDB,,2025-11-22 13:30:00+00:00,Unknown,PFO,LCPH,,2025-11-22 10:35:00+00:00,3605,Unknown
ST,GMI,BJV,LTFE,,2025-11-22 09:10:00+00:00,Unknown,SXF,EDDB,,2025-11-22 05:00:00+00:00,3606,Unknown
ST,GMI,SXF,EDDB,,2025-11-22 12:05:00+00:00,Unknown,BJV,LTFE,,2025-11-22 09:55:00+00:00,3607,Unknown
ST,GMI,HER,LGIR,,2025-11-22 09:05:00+00:00,Unknown,SXF,EDDB,,2025-11-22 04:45:00+00:00,3616,Unknown
ST,GMI,SXF,EDDB,,2025-11-22 11:55:00+00:00,Unknown,HER,LGIR,,2025-11-22 09:40:00+00:00,3617,Unknown
ST,GMI,SXF,EDDB,,2025-11-22 03:05:00+00:00,Unknown,IKA,OIIE,,2025-11-22 00:10:00+00:00,3625,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 13:25:00+00:00,Unknown,NUE,EDDN,,2025-11-22 11:05:00+00:00,3648,Unknown
ST,GMI,SSH,HESH,,2025-11-22 13:35:00+00:00,Unknown,DUS,EDDL,,2025-11-22 07:50:00+00:00,3650,Unknown
ST,GMI,LPA,GCLP,,2025-11-22 09:55:00+00:00,Unknown,ERF,EDDE,,2025-11-22 06:00:00+00:00,3662,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ERF,EDDE,,2025-11-22 16:20:00+00:00,Unknown,LPA,GCLP,,2025-11-22 10:45:00+00:00,3663,"['D-ABLA', 'D-AGER', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,HER,LGIR,,2025-11-22 08:10:00+00:00,Unknown,NUE,EDDN,,2025-11-22 04:15:00+00:00,3698,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 11:05:00+00:00,Unknown,HER,LGIR,,2025-11-22 08:55:00+00:00,3699,Unknown
ST,GMI,AYT,LTAI,1,2025-11-22 16:00:00+00:00,Unknown,NUE,EDDN,,2025-11-22 11:50:00+00:00,3704,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 13:00:00+00:00,Unknown,AYT,LTAI,1,2025-11-22 10:30:00+00:00,3705,Unknown
ST,GMI,KGS,LGKO,,2025-11-22 15:40:00+00:00,Unknown,NUE,EDDN,,2025-11-22 11:50:00+00:00,3706,Unknown
ST,GMI,TFS,GCTS,,2025-11-22 15:55:00+00:00,Unknown,NUE,EDDN,,2025-11-22 11:50:00+00:00,3708,Unknown
ST,GMI,ERF,EDDE,,2025-11-22 09:25:00+00:00,Unknown,NUE,EDDN,,2025-11-22 08:40:00+00:00,3710,Unknown
ST,GMI,TFS,GCTS,,2025-11-22 14:10:00+00:00,Unknown,NUE,EDDN,,2025-11-22 10:05:00+00:00,3712,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 07:35:00+00:00,Unknown,NUE,EDDN,,2025-11-22 05:15:00+00:00,3714,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 10:55:00+00:00,Unknown,PMI,LEPA,,2025-11-22 08:30:00+00:00,3715,Unknown
ST,GMI,FAO,LPFR,,2025-11-22 09:50:00+00:00,Unknown,NUE,EDDN,,2025-11-22 07:25:00+00:00,3716,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 15:30:00+00:00,Unknown,FAO,LPFR,,2025-11-22 11:15:00+00:00,3717,Unknown
ST,GMI,RHO,LGRP,,2025-11-22 10:35:00+00:00,Unknown,NUE,EDDN,,2025-11-22 06:40:00+00:00,3718,Unknown
ST,GMI,SSH,HESH,2,2025-11-22 16:25:00+00:00,Unknown,NUE,EDDN,,2025-11-22 12:00:00+00:00,3720,Unknown
ST,GMI,FNC,LPMA,,2025-11-22 11:35:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 08:00:00+00:00,3726,"['D-ASTR', 'D-ASTE', 'D-ASTP']"
ST,GMI,VAR,LBWN,,2025-11-22 16:35:00+00:00,Unknown,FDH,EDNY,,2025-11-22 13:15:00+00:00,3728,Unknown
ST,GMI,FDH,EDNY,,2025-11-22 18:45:00+00:00,Unknown,VAR,LBWN,,2025-11-22 17:20:00+00:00,3729,Unknown
ST,GMI,LPA,GCLP,,2025-11-22 13:20:00+00:00,Unknown,RLG,ETNL,,2025-11-22 09:00:00+00:00,3758,Unknown
ST,GMI,TLV,LLBG,3,2025-11-22 11:55:00+00:00,Unknown,NUE,EDDN,,2025-11-22 07:00:00+00:00,3804,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 14:20:00+00:00,Unknown,PFO,LCPH,,2025-11-22 11:35:00+00:00,3807,Unknown
ST,GMI,OUD,GMFO,,2025-11-22 10:10:00+00:00,Unknown,TLS,LFBO,,2025-11-22 10:05:00+00:00,3866,Unknown
ST,GMI,TLS,LFBO,,2025-11-22 14:55:00+00:00,Unknown,OUD,GMFO,,2025-11-22 11:55:00+00:00,3867,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 07:20:00+00:00,Unknown,FMO,EDDG,,2025-11-22 04:50:00+00:00,3872,"['D-AGET', 'I-NEOU']"
ST,GMI,FMO,EDDG,,2025-11-22 12:15:00+00:00,Unknown,PMI,LEPA,,2025-11-22 09:45:00+00:00,3873,['D-ASTW']
ST,GMI,FNC,LPMA,,2025-11-22 10:40:00+00:00,Unknown,ERF,EDDE,,2025-11-22 07:00:00+00:00,3874,"['D-ASTA', 'D-ABLA', 'D-ABLB', 'D-AGES', 'D-AGET', 'D-AGEU']"
ST,GMI,ATH,LGAV,,2025-11-22 09:50:00+00:00,Unknown,NUE,EDDN,,2025-11-22 06:15:00+00:00,3900,Unknown
ST,GMI,NUE,EDDN,,2025-11-22 12:30:00+00:00,Unknown,ATH,LGAV,M,2025-11-22 10:35:00+00:00,3901,Unknown
ST,GMI,HER,LGIR,,2025-11-22 19:05:00+00:00,Unknown,RLG,ETNL,,2025-11-22 14:45:00+00:00,3904,"['D-ASTB', 'D-ASTR']"
ST,GMI,RLG,ETNL,,2025-11-22 14:00:00+00:00,Unknown,HER,LGIR,,2025-11-22 11:30:00+00:00,3905,"['D-ASTB', 'D-ASTR']"
ST,GMI,SPC,GCLA,,2025-11-22 11:40:00+00:00,Unknown,HAM,EDDH,1,2025-11-22 07:30:00+00:00,3952,Unknown
ST,GMI,HRG,HEGN,,2025-11-22 15:15:00+00:00,Unknown,FDH,EDNY,,2025-11-22 10:00:00+00:00,3954,Unknown
ST,GMI,FUE,GCFV,1,2025-11-22 11:20:00+00:00,Unknown,TLS,LFBO,,2025-11-22 08:55:00+00:00,3956,['D-ASTZ']
ST,GMI,HRG,HEGN,,2025-11-22 15:25:00+00:00,Unknown,DUS,EDDL,,2025-11-22 09:40:00+00:00,3980,['D-ASTW']
ST,GMI,EBL,ORER,,2025-11-22 13:10:00+00:00,Unknown,DUS,EDDL,,2025-11-22 07:30:00+00:00,3996,Unknown
ST,GMI,BEY,OLBA,,2025-11-22 03:35:00+00:00,Unknown,MUC,EDDM,1,2025-11-22 23:00:00+00:00,4008,"['D-ASTA', 'D-ASTB', 'D-ASTU']"
ST,GMI,MUC,EDDM,1,2025-11-22 05:35:00+00:00,Unknown,BEY,OLBA,,2025-11-22 02:25:00+00:00,4009,"['D-ASTA', 'D-ASTB', 'D-ASTU']"
ST,GMI,EBL,ORER,,2025-11-22 12:10:00+00:00,Unknown,MUC,EDDM,1,2025-11-22 06:55:00+00:00,4010,Unknown
ST,GMI,KGS,LGKO,,2025-11-22 09:30:00+00:00,Unknown,MUC,EDDM,1,2025-11-22 05:50:00+00:00,4012,Unknown
ST,GMI,AGP,LEMG,3,2025-11-22 09:20:00+00:00,Unknown,FMO,EDDG,,2025-11-22 06:10:00+00:00,4114,Unknown
ST,GMI,FMO,EDDG,,2025-11-22 13:20:00+00:00,Unknown,AGP,LEMG,3,2025-11-22 10:10:00+00:00,4115,Unknown
ST,GMI,SSH,HESH,,2025-11-22 13:30:00+00:00,Unknown,SXF,EDDB,,2025-11-22 08:35:00+00:00,4180,Unknown
ST,GMI,RHO,LGRP,,2025-11-22 09:25:00+00:00,Unknown,FMO,EDDG,,2025-11-22 05:00:00+00:00,4194,Unknown
ST,GMI,FUE,GCFV,1,2025-11-22 11:10:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 07:20:00+00:00,4198,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 08:30:00+00:00,Unknown,BRE,EDDW,T1,2025-11-22 06:00:00+00:00,4200,Unknown
ST,GMI,BRE,EDDW,T2,2025-11-22 12:10:00+00:00,Unknown,PMI,LEPA,,2025-11-22 09:30:00+00:00,4201,Unknown
ST,GMI,AYT,LTAI,1,2025-11-22 10:35:00+00:00,Unknown,FMO,EDDG,,2025-11-22 06:05:00+00:00,4202,Unknown
ST,GMI,FMO,EDDG,,2025-11-22 14:15:00+00:00,Unknown,AYT,LTAI,1,2025-11-22 11:20:00+00:00,4203,Unknown
ST,GMI,FUE,GCFV,1,2025-11-22 08:20:00+00:00,Unknown,FMO,EDDG,,2025-11-22 04:40:00+00:00,4204,Unknown
ST,GMI,HER,LGIR,,2025-11-22 09:20:00+00:00,Unknown,FMO,EDDG,,2025-11-22 05:00:00+00:00,4208,Unknown
ST,GMI,PMI,LEPA,,2025-11-22 11:40:00+00:00,Unknown,FMO,EDDG,,2025-11-22 09:15:00+00:00,4212,Unknown
ST,GMI,FMO,EDDG,,2025-11-22 08:30:00+00:00,Unknown,PMI,LEPA,,2025-11-22 06:00:00+00:00,4213,Unknown
ST,GMI,BOJ,LBBG,,2025-11-22 22:05:00+00:00,Unknown,RLG,ETNL,,2025-11-22 18:30:00+00:00,4254,Unknown
ST,GMI,RLG,ETNL,,2025-11-22 17:45:00+00:00,Unknown,BOJ,LBBG,,2025-11-22 16:00:00+00:00,4255,Unknown
,ORK,YVR,CYVR,S,2025-11-22 10:00:00+00:00,Unknown,YAZ,CYAZ,,2025-11-22 09:00:00+00:00,100,Unknown
,ORK,YAZ,CYAZ,,2025-11-22 11:00:00+00:00,Unknown,YVR,CYVR,S,2025-11-22 10:00:00+00:00,101,Unknown
,ORK,YVR,CYVR,S,2025-11-22 12:30:00+00:00,Unknown,YAZ,CYAZ,,2025-11-22 11:30:00+00:00,102,Unknown
,ORK,YAZ,CYAZ,,2025-11-22 12:00:00+00:00,Unknown,YVR,CYVR,S,2025-11-22 11:00:00+00:00,103,Unknown
,ORK,YVR,CYVR,,Unknown,Unknown,YAZ,CYAZ,,Unknown,104,Unknown
,ORK,YAZ,CYAZ,,2025-11-22 13:00:00+00:00,Unknown,YVR,CYVR,S,2025-11-22 12:00:00+00:00,105,Unknown
,ORK,YVR,CYVR,S,2025-11-22 14:30:00+00:00,Unknown,YAZ,CYAZ,,2025-11-22 13:30:00+00:00,106,Unknown
,ORK,YAZ,CYAZ,,2025-11-22 15:00:00+00:00,Unknown,YVR,CYVR,S,2025-11-22 14:00:00+00:00,107,Unknown
,ORK,YVR,CYVR,S,2025-11-22 10:15:00+00:00,Unknown,XQU,,,2025-11-22 09:45:00+00:00,142,Unknown
,FRG,LEX,KLEX,,Unknown,Unknown,TCL,KTCL,,Unknown,144,Unknown
,HYD,YUL,CYUL,,Unknown,Unknown,YUY,CYUY,,Unknown,145,Unknown
,MAX,YHU,CYHU,,Unknown,Unknown,YQB,CYQB,,Unknown,150,Unknown
,ORK,XQU,,,2025-11-22 18:45:00+00:00,Unknown,YVR,CYVR,S,2025-11-22 18:15:00+00:00,151,Unknown
,HYD,YQB,CYQB,,Unknown,Unknown,YUL,CYUL,,Unknown,160,Unknown
,JSN,YYC,CYYC,,Unknown,Unknown,YFI,,,Unknown,161,Unknown
,BGT,BGO,ENBR,,2025-11-22 11:55:00+00:00,"[{'airline_code': 'W2', 'flight_number': '162'}]",LSI,EGPB,,2025-11-22 09:45:00+00:00,162,Unknown
,ORK,YYJ,CYYJ,,2025-11-22 14:00:00+00:00,Unknown,YAZ,CYAZ,,2025-11-22 13:21:00+00:00,164,Unknown
,MRA,DFW,KDFW,,Unknown,Unknown,ADS,KADS,,Unknown,165,Unknown
,HYD,YQB,CYQB,,Unknown,Unknown,YUL,CYUL,,Unknown,170,Unknown
,JSN,YYC,CYYC,,Unknown,Unknown,YFI,,,Unknown,171,Unknown
,MAX,YUL,CYUL,,Unknown,Unknown,YHU,CYHU,,Unknown,180,Unknown
,HYD,YUL,CYUL,,Unknown,Unknown,YUY,CYUY,,Unknown,181,Unknown
,FRG,MKE,KMKE,,Unknown,Unknown,UES,KUES,,Unknown,2,Unknown
,FRG,MKE,KMKE,,Unknown,Unknown,MBL,KMBL,,Unknown,21,Unknown
,OLY,ORY,LFPO,S,2025-11-22 09:20:00+00:00,"[{'airline_code': 'ZI', 'flight_number': '310'}]",LIS,LPPT,1,2025-11-22 06:00:00+00:00,310,Unknown
,ORK,YYJ,CYYJ,,Unknown,Unknown,YVR,CYVR,,Unknown,311,Unknown
,ORK,YVR,CYVR,,Unknown,Unknown,YYJ,CYYJ,,Unknown,312,Unknown
,DKT,FSD,KFSD,,Unknown,Unknown,ABR,KABR,,Unknown,313,Unknown
,ORK,YXT,CYXT,,Unknown,Unknown,YVR,CYVR,,Unknown,330,Unknown
,ORK,YYD,CYYD,,Unknown,Unknown,YXT,CYXT,,Unknown,331,Unknown
,CPT,FAR,KFAR,,Unknown,Unknown,BIS,KBIS,,Unknown,350,Unknown
,OPT,HHH,KHXD,,Unknown,Unknown,ADS,KADS,,Unknown,351,Unknown
,OPT,MDW,KMDW,,Unknown,Unknown,CGF,KCGF,,Unknown,352,Unknown
,OPT,CLT,KCLT,,Unknown,Unknown,LWB,KLWB,,Unknown,353,Unknown
,FRG,BLM,KBLM,,Unknown,Unknown,MEM,KMEM,,Unknown,50,Unknown
,LXJ,SAT,KSAT,,Unknown,Unknown,JAC,KJAC,,Unknown,550,Unknown
,FRG,MKE,KMKE,,Unknown,Unknown,UES,KUES,,Unknown,1,Unknown
,DVR,CUR,TNCC,,2025-11-22 10:40:00+00:00,Unknown,BON,TNCB,,2025-11-22 10:15:00+00:00,15,Unknown
,FRG,YYZ,CYYZ,,Unknown,Unknown,MSN,KMSN,,Unknown,40,Unknown
,BVR,FRA,EDDF,,Unknown,Unknown,IAD,KIAD,,Unknown,60,Unknown
,MRA,ABQ,KABQ,,Unknown,Unknown,ADS,KADS,,Unknown,777,Unknown
,AZM,LOS,DNMM,,2025-11-22 08:45:00+00:00,Unknown,KAN,DNKN,,2025-11-22 07:30:00+00:00,2310,Unknown
,AZM,KAN,DNKN,,2025-11-22 11:15:00+00:00,Unknown,LOS,DNMM,,2025-11-22 10:00:00+00:00,2311,Unknown
,AZM,KAN,DNKN,,2025-11-22 09:55:00+00:00,Unknown,LOS,DNMM,,2025-11-22 09:00:00+00:00,2313,Unknown
,AZM,PHC,DNPO,,2025-11-22 08:20:00+00:00,Unknown,LOS,DNMM,,2025-11-22 07:30:00+00:00,2316,Unknown
,AZM,LOS,DNMM,,2025-11-22 08:50:00+00:00,Unknown,KAD,DNKA,,2025-11-22 07:45:00+00:00,2318,Unknown
,AZM,YOL,DNYO,,2025-11-22 10:15:00+00:00,Unknown,ABV,DNAA,,2025-11-22 09:15:00+00:00,2320,Unknown
,AZM,MIU,DNMA,,2025-11-22 12:30:00+00:00,Unknown,ABV,DNAA,,2025-11-22 11:30:00+00:00,2322,Unknown
,NGF,CAK,KCAK,,Unknown,Unknown,AZO,KAZO,,Unknown,2323,Unknown
,AZM,YOL,DNYO,,2025-11-22 12:00:00+00:00,Unknown,ABV,DNAA,,2025-11-22 11:00:00+00:00,2329,Unknown
