GMT,cityId,codeIataCity,codeIso2Country,geonameId,latitudeCity,longitudeCity,nameCity,timezone
10,1459,CQP,AU,2163635,-18.2,147.5,Cape Flattery,Australia/Brisbane
10,1463,CRB,AU,0,-29.55,148.58333,Collarenebri,Australia/Sydney
10,1467,CRH,AU,2146268,-28.0,152.16667,Cherribah,Australia/Brisbane
9.30,1469,CRJ,AU,0,-31.9,132.3,Coorabie,Australia/Adelaide
8,1481,CRY,AU,2068110,-15.466667,128.61667,Carlton Hill,Australia/Perth
9.30,1486,CSD,AU,0,-17.966667,135.91667,Cresswell Downs,Australia/Darwin
10,1491,CSI,AU,2172153,-28.883333,153.05833,Casino,Australia/Sydney
10,1520,CTL,AU,2171764,-26.413334,146.25842,Charleville,Australia/Brisbane
10,1522,CTN,AU,2170658,-15.443333,145.18333,Cooktown,Australia/Brisbane
9.30,1526,CTR,AU,0,-17.583332,131.0,Cattle Creek,Australia/Darwin
10,1535,CUD,AU,2172710,-26.8,153.15,Caloundra,Australia/Brisbane
10,1538,CUG,AU,2153778,-32.0,151.0,Cudal,Australia/Sydney
10,1548,CUQ,AU,2171097,-13.763889,143.11333,Coen,Australia/Brisbane
8,1555,CUY,AU,0,-27.45,117.916664,Cue,Australia/Perth
9.30,1558,CVC,AU,0,-33.7,136.5,Cleve,Australia/Adelaide
8,1569,CVQ,AU,2074865,-24.883429,113.66358,Carnarvon,Australia/Perth
9.30,1579,CWR,AU,0,-27.716667,138.33333,Cowarie,Australia/Adelaide
10,1581,CWT,AU,2170139,-33.855,148.64667,Cowra,Australia/Sydney
10,1582,CWW,AU,2170260,-35.966667,146.35,Corowa,Australia/Sydney
8,1594,CXQ,AU,0,-18.866667,125.916664,Christmas Creek,Australia/Perth
10,1595,CXT,AU,2171722,-20.046667,146.26917,Charters Towers,Australia/Brisbane
10,1602,CYG,AU,2178174,-36.25,147.9,Corryong,Australia/Sydney
10,1633,CZY,AU,0,-24.516666,139.53334,Cluny,Australia/Brisbane
10,1642,DAJ,AU,0,-9.433333,142.53334,Dauan Island,Australia/Brisbane
10,1661,DBO,AU,2168305,-32.218822,148.56956,Dubbo,Australia/Sydney
10,1668,DBY,AU,2146268,-27.15,151.26666,Dalby,Australia/Brisbane
10,1679,DDI,AU,0,-20.266666,148.81667,Daydream Island,Australia/Brisbane
10,1681,DDN,AU,0,-16.916668,141.3,Delta Downs,Australia/Brisbane
10,1702,DFP,AU,0,-16.0,143.33333,Drumduff,Australia/Brisbane
8,1707,DGD,AU,0,-27.818056,117.30139,Dalgaranga,Australia/Perth
10,1708,DGE,AU,2156404,-32.566666,149.61667,Mudgee,Australia/Sydney
10,1722,DHD,AU,0,-26.1,149.08333,Durham Downs,Australia/Brisbane
10,1757,DKI,AU,8358875,-17.941668,146.13667,Dunk Island,Australia/Brisbane
9.30,1762,DKV,AU,0,-24.866667,129.08333,Docker River,Australia/Darwin
9.30,1770,DLK,AU,0,-29.016666,139.46666,Dulkaninna,Australia/Adelaide
9.30,1777,DLV,AU,2073124,-12.566667,130.63333,Delissaville,Australia/Darwin
10,1781,DMD,AU,0,-17.939201,138.8216,Doomadgee,Australia/Brisbane
10,1788,DNB,AU,0,-16.010834,142.39055,Dunbar,Australia/Brisbane
8,1791,DNG,AU,0,-15.383333,126.3,Doongan,Australia/Perth
8,1795,DNM,AU,2061676,-25.916668,113.53333,Denham,Australia/Perth
10,1799,DNQ,AU,2169068,-35.56,144.95166,Deniliquin,Australia/Sydney
8,1825,DOX,AU,2072691,-29.25,114.933334,Dongara,Australia/Perth
10,1831,DPO,AU,2168943,-41.172054,146.42754,Devonport,Australia/Hobart
8,1836,DRB,AU,0,-17.303678,123.630105,Derby,Australia/Perth
10,1838,DRD,AU,0,-16.5,142.33333,Dorunda Station,Australia/Brisbane
10,1846,DRN,AU,0,-28.586666,148.21527,Dirranbandi,Australia/Brisbane
10,1848,DRR,AU,0,-25.616667,140.21666,Durrie,Australia/Brisbane
9.30,1853,DRW,AU,2073124,-12.46282,130.841769,Darwin,Australia/Darwin
8,1854,DRY,AU,0,-15.666667,126.416664,Drysdale River,Australia/Perth
10,1896,DVP,AU,0,-24.133333,141.11667,Davenport Downs,Australia/Brisbane
9.30,1897,DVR,AU,2078024,-13.75,130.68333,Daly River,Australia/Darwin
10,1903,DXD,AU,2168690,-15.166667,143.66667,Dixie,Australia/Melbourne
10,1905,DYA,AU,2171365,-23.5,148.0,Dysart,Australia/Brisbane
10,1908,DYM,AU,0,-26.75,139.16667,Diamantina Lakes,Australia/Brisbane
9.30,1911,DYW,AU,0,-16.25,133.4,Daly Waters,Australia/Darwin
10,1943,ECH,AU,2157355,-36.15,144.75,Echuca,Australia/Sydney
9.30,1950,EDD,AU,0,-25.25,133.2,Erldunda,Australia/Darwin
10,1959,EDR,AU,0,-14.9,141.61667,Edward River,Australia/Brisbane
10,1988,EIH,AU,0,-18.5,144.1,Einasleigh,Australia/Brisbane
9.30,1998,EKD,AU,0,-21.15,135.55,Elkedra,Australia/Darwin
9.30,2008,ELC,AU,0,-12.019817,135.5698,Elcho Island,Australia/Darwin
10,2032,EMD,AU,2167426,-23.56861,148.1744,Emerald,Australia/Brisbane
8,2047,ENB,AU,2072691,-30.083332,114.98333,Eneabba West,Australia/Perth
8,2075,EPR,AU,2071860,-33.68248,121.83039,Esperance,Australia/Perth
9.30,2081,ERB,AU,0,-26.283333,132.11667,Ernabella,Australia/Adelaide
10,2093,ERQ,AU,0,-20.976667,141.0086,Elrose Mine,Australia/Brisbane
9.30,2118,ETD,AU,0,-27.5,138.0,Etadunna,Australia/Adelaide
8.45,2126,EUC,AU,0,-31.716667,128.86667,Eucla,Australia/Eucla
9.30,2136,EVD,AU,0,-18.016666,134.86667,Eva Downs,Australia/Darwin
10,2139,EVH,AU,2172880,-29.1,153.41667,Evans Head,Australia/Sydney
8,2154,EXM,AU,2079492,-22.25,114.25,Exmouth Gulf,Australia/Perth
9.30,2234,FIK,AU,0,-25.566668,134.58333,Finke,Australia/Darwin
8,2238,FIZ,AU,0,-18.178333,125.55417,Fitzroy Crossing,Australia/Perth
10,2249,FLC,AU,2166893,-36.833332,143.28334,Falls Creek,Australia/Sydney
10,2261,FLS,AU,0,-40.095,147.99667,Flinders Island,Australia/Hobart
10,2265,FLY,AU,2166675,-35.65,145.58333,Finley,Australia/Sydney
8,2302,FOS,AU,0,-30.816668,128.05,Forrest,Australia/Perth
10,2303,FOT,AU,2166309,-32.183334,151.51666,Forster,Australia/Sydney
10,2311,FRB,AU,2143930,-33.4,148.05,Forbes,Australia/Sydney
8,2336,FSL,AU,0,-18.2,125.8,Fossil Downs,Australia/Perth
8,2362,FVL,AU,2070176,-18.283333,128.41667,Flora Valley,Australia/Perth
8,2364,FVR,AU,0,-15.253056,127.833336,Forrest River,Australia/Perth
10,2383,GAH,AU,2143180,-25.433332,151.48334,Gayndah,Australia/Brisbane
9.30,2413,GBL,AU,2078934,-11.55,133.43333,Goulburn Island,Australia/Darwin
10,2416,GBP,AU,0,-16.55,143.66667,Gamboola,Australia/Brisbane
8,2421,GBV,AU,0,-15.65,126.63333,Gibb River,Australia/Perth
8,2435,GDD,AU,0,-18.716667,128.55,Gordon Downs,Australia/Perth
10,2455,GEE,AU,2152653,-18.283333,143.55,George Town,Australia/Hobart
8,2465,GET,AU,2070998,-28.796078,114.70205,Geraldton,Australia/Perth
10,2468,GEX,AU,2158177,-38.13333,144.35,Geelong,Australia/Melbourne
10,2472,GFE,AU,2164457,-33.9,148.18333,Grenfell,Australia/Sydney
10,2473,GFF,AU,2164422,-34.255432,146.0627,Griffith,Australia/Sydney
10,2476,GFN,AU,2164771,-29.759521,153.02834,Grafton,Australia/Sydney
10,2482,GGD,AU,0,-18.633333,139.23334,Gregory Downs,Australia/Brisbane
10,2503,GIC,AU,0,-9.233333,142.21666,Boigu Island,Australia/Brisbane
10,2524,GKL,AU,2142316,-23.183332,150.94167,Great Keppel Island,Australia/Brisbane
10,2534,GLG,AU,0,-24.816668,139.6,Glengyle,Australia/Brisbane
10,2536,GLI,AU,2165291,-29.676666,151.69083,Glen Innes,Australia/Sydney
10,2539,GLM,AU,0,-22.916668,138.83333,Glenormiston,Australia/Brisbane
10,2546,GLT,AU,2165478,-23.87147,151.22351,Gladstone,Australia/Brisbane
8,2550,GLY,AU,2070704,-20.083332,119.666664,Goldsworthy,Australia/Perth
10,2591,GOO,AU,2164972,-28.524445,150.31944,Goondiwindi,Australia/Brisbane
10,2595,GOS,AU,2164849,-33.433334,151.35,Gosford,Australia/Sydney
9.30,2598,GOV,AU,0,-12.269595,136.82265,Gove,Australia/Darwin
10,2603,GPD,AU,0,-19.999445,139.91777,Mount Gordon Mine,Australia/Brisbane
9.30,2606,GPN,AU,0,-11.766667,130.01666,Garden Point,Australia/Darwin
8,2637,GSC,AU,0,-25.166668,115.25,Gascoyne Junction,Australia/Perth
9.30,2643,GSN,AU,0,-31.666668,137.76666,Mount Gunson,Australia/Adelaide
9.30,2655,GTE,AU,0,-13.973887,136.46002,Groote Eylandt,Australia/Darwin
9.30,2662,GTS,AU,0,-26.966667,133.61667,Granites,Australia/Darwin
10,2663,GTT,AU,0,-18.416668,143.78334,Georgetown,Australia/Brisbane
10,2674,GUH,AU,2164206,-30.95,150.23334,Gunnedah,Australia/Sydney
10,2677,GUL,AU,2164837,-34.75,149.71666,Goulburn,Australia/Sydney
10,2695,GVP,AU,0,-15.783333,144.61667,Greenvale,Australia/Brisbane
8,2718,GYL,AU,2059811,-16.333332,128.66667,Argyle,Australia/Perth
10,2721,GYP,AU,2155132,-26.183332,152.63333,Gympie,Australia/Brisbane
10,2747,HAP,AU,0,-20.5,148.75,Long Island,Australia/Brisbane
10,2751,HAT,AU,0,-19.720833,140.58333,Heathlands,Australia/Brisbane
10,2757,HBA,AU,2163355,-42.837257,147.50519,Hobart,Australia/Hobart
8,2774,HCQ,AU,2070176,-18.233334,127.666664,Halls Creek,Australia/Perth
10,2811,HGD,AU,2162976,-20.81889,144.22444,Hughenden,Australia/Brisbane
10,2829,HID,AU,0,-10.583333,142.28334,Horn Island,Australia/Brisbane
10,2831,HIG,AU,0,-16.416668,143.15,Highbury,Australia/Brisbane
10,2832,HIH,AU,0,-20.166668,148.95,Hook Island,Australia/Brisbane
10,2839,HIP,AU,0,-21.316668,138.28334,Headingly,Australia/Brisbane
10,2841,HIS,AU,6354937,-20.066668,148.86667,Hayman Island,Australia/Lindeman
8,2861,HLL,AU,2059811,-21.783333,119.333336,Hillside,Australia/Perth
10,2864,HLS,AU,2150679,-41.266666,148.25,St Helens,Australia/Hobart
10,2865,HLT,AU,2144528,-37.65,142.06056,Hamilton,Australia/Melbourne
10,2867,HLV,AU,2152681,-15.683333,145.2,Helenvale,Australia/Brisbane
9.30,2874,HMG,AU,0,-23.95,132.75,Hermannsburg,Australia/Darwin
9.30,2904,HOK,AU,0,-18.335,130.6325,Hooker Creek,Australia/Darwin
10,2921,HPE,AU,8219775,-14.666667,144.91667,Hope Vale,Australia/Brisbane
10,2937,HRN,AU,6354955,-23.433332,151.91667,Heron Island,Australia/Brisbane
9.30,2942,HRY,AU,0,-24.583332,133.25,Henbury,Australia/Darwin
10,2950,HSM,AU,2163055,-36.666668,142.16667,Horsham,Australia/Melbourne
10,2961,HTI,AU,8310714,-20.35175,148.94847,Hamilton Island,Australia/Lindeman
10,2968,HTU,AU,2142781,-35.7,142.36667,Hopetoun,Australia/Melbourne
9.30,2973,HUB,AU,0,-16.5,130.75,Humbert River,Australia/Darwin
10,2996,HVB,AU,6354957,-25.319868,152.88521,Hervey Bay,Australia/Brisbane
9.30,3008,HWK,AU,2063056,-31.716667,138.41667,Hawker,Australia/Adelaide
10,3011,HXX,AU,2163774,-34.516666,144.83333,Hay,Australia/Sydney
9.30,3063,IDK,AU,0,-26.966667,133.325,Indulkana,Australia/Adelaide
10,3074,IFF,AU,0,-18.9,141.21666,Iffley,Australia/Brisbane
10,3077,IFL,AU,2162683,-17.55,146.01666,Innisfail,Australia/Brisbane
10,3086,IGH,AU,2146142,-18.716667,146.16667,Ingham,Australia/Brisbane
10,3112,IKP,AU,0,-16.25,141.5,Inkerman,Australia/Brisbane
10,3157,INJ,AU,0,-25.883333,148.53334,Injune,Australia/Brisbane
9.30,3160,INM,AU,0,-27.75,140.73334,Innamincka,Australia/Adelaide
10,3202,IRG,AU,0,-12.788889,143.3125,Lockhart River,Australia/Brisbane
10,3213,ISA,AU,2065594,-20.667637,139.49179,Mount Isa,Australia/Brisbane
10,3220,ISI,AU,2159630,-24.263332,144.42334,Isisford,Australia/Brisbane
10,3255,IVR,AU,2162662,-29.883896,151.14056,Inverell,Australia/Sydney
9.30,3256,IVW,AU,0,-17.833332,129.63333,Inverway,Australia/Darwin
9.30,3290,JAB,AU,7290714,-12.659722,132.89194,Jabiru,Australia/Darwin
10,3313,JCK,AU,2162098,-20.583332,141.7,Julia Creek,Australia/Brisbane
8,3338,JFM,AU,2071223,-32.05,115.75,Fremantle,Australia/Perth
10,3450,JUN,AU,0,-24.833332,143.06667,Jundah,Australia/Brisbane
8,3452,JUR,AU,2079020,-30.266666,115.05,Jurien Bay,Australia/Perth
8,3488,KAX,AU,2068835,-27.866667,114.13333,Kalbarri,Australia/Perth
9.30,3492,KBB,AU,0,-17.766666,129.21666,Kirkimbie,Australia/Darwin
8,3494,KBD,AU,0,-17.333332,124.35,Kimberley Downs,Australia/Perth
9.30,3500,KBJ,AU,0,-24.25,131.49445,Kings Canyon,Australia/Darwin
9.30,3513,KBY,AU,2060937,-33.0,134.0,Streaky Bay,Australia/Adelaide
10,3519,KCE,AU,6354936,-20.55,147.86667,Collinsville,Australia/Brisbane
9.30,3531,KCS,AU,0,-24.383333,131.68333,Kings Creek Station,Australia/Darwin
8,3536,KDB,AU,2068792,-30.0,120.0,Kambalda,Australia/Perth
10,3550,KDS,AU,0,-24.333332,139.16667,Kamaran Downs,Australia/Brisbane
8,3584,KFE,AU,0,-22.2833,119.433,Cloudbreak,Australia/Perth
9.30,3585,KFG,AU,0,-17.433332,130.81667,Kalkurung,Australia/Darwin
9.30,3589,KGC,AU,2068429,-35.709305,137.52332,Kingscote,Australia/Adelaide
8,3595,KGI,AU,2068823,-30.785246,121.45792,Kalgoorlie,Australia/Perth
9.30,3603,KGR,AU,0,-25.833332,133.03334,Kulgera,Australia/Darwin
10,3609,KGY,AU,2161376,-26.55,151.83333,Kingaroy,Australia/Brisbane
10,3675,KKP,AU,0,-15.583333,143.95,Koolburra,Australia/Brisbane
10,3718,KML,AU,0,-19.366667,140.05,Kamileroi,Australia/Brisbane
8,3740,KNI,AU,0,-33.7,117.55,Katanning,Australia/Perth
10,3749,KNS,AU,2155797,-39.879776,143.88168,King Island,Australia/Currie
8,3754,KNX,AU,2068110,-15.784031,128.71268,Kununurra,Australia/Perth
10,3763,KOH,AU,0,-15.966667,142.41667,Koolatah,Australia/Brisbane
10,3796,KPP,AU,2161974,-19.966667,143.93333,Kalpowar,Australia/Brisbane
10,3798,KPS,AU,2161658,-31.083332,152.76666,Kempsey,Australia/Sydney
10,3805,KRA,AU,2157355,-35.666668,143.91667,Kerang,Australia/Sydney
10,3806,KRB,AU,0,-17.456667,140.83194,Karumba,Australia/Brisbane
9.30,3808,KRD,AU,0,-20.516666,134.66667,Kurundi,Australia/Darwin
10,3850,KSV,AU,0,-23.55,140.68333,Springvale,Australia/Brisbane
8,3855,KTA,AU,6620339,-20.70826,116.77006,Karratha,Australia/Perth
9.30,3870,KTR,AU,2068655,-14.4575,132.2714,Katherine,Australia/Darwin
10,3883,KUG,AU,0,-10.233333,142.3,Kubin Island,Australia/Brisbane
10,3925,KWM,AU,2161022,-15.4875,141.74834,Kowanyama,Australia/Brisbane
8,3946,KYF,AU,0,-27.277779,120.075,Yeelirrie,Australia/Perth
9.30,3947,KYI,AU,0,-31.483334,131.86667,Yalata Mission,Australia/Adelaide
9.30,4029,LCN,AU,0,-30.516666,139.35,Balcanoona,Australia/Adelaide
10,4039,LDC,AU,6354936,-21.0,149.0,Lindeman Island,Australia/Brisbane
10.30,4042,LDH,AU,6930427,-31.540808,159.07816,Lord Howe Island,Australia/Lord_Howe
8,4053,LDW,AU,0,-17.883333,126.65,Lansdowne,Australia/Perth
8,4057,LEA,AU,2079404,-22.239883,114.09427,Learmonth,Australia/Perth
9.30,4068,LEL,AU,0,-12.508333,135.8,Lake Evella,Australia/Darwin
8,4074,LER,AU,0,-27.833332,120.61667,Leinster,Australia/Perth
10,4087,LFP,AU,0,-15.05,144.00555,Lakefield,Australia/Brisbane
8,4094,LGE,AU,0,-20.133333,127.566666,Lake Gregory,Australia/Perth
9.30,4096,LGH,AU,0,-30.466667,138.41667,Leigh Creek,Australia/Adelaide
10,4116,LHG,AU,0,-29.458332,147.98334,Lightning Ridge,Australia/Sydney
9.30,4126,LIB,AU,0,-17.2,129.8,Limbunya,Australia/Darwin
10,4155,LKD,AU,2152681,-15.816667,144.95,Lakeland Downs,Australia/Brisbane
10,4174,LLG,AU,2171623,-17.133333,144.53334,Chillagoe,Australia/Brisbane
8,4178,LLL,AU,2068110,-16.566668,128.63333,Lissadell,Australia/Perth
10,4181,LLP,AU,0,-23.166668,138.7,Linda Downs,Australia/Brisbane
9.30,4214,LNH,AU,0,-20.95,138.0,Lake Nash,Australia/Darwin
8,4220,LNO,AU,2067792,-28.879345,121.316925,Leonora,Australia/Perth
10,4229,LOA,AU,0,-19.0,139.9,Lorraine,Australia/Brisbane
9.30,4231,LOC,AU,0,-33.55,135.75,Lock,Australia/Adelaide
10,4280,LRE,AU,2159630,-23.439474,144.27147,Longreach,Australia/Brisbane
10,4312,LST,AU,2160517,-41.54351,147.20532,Launceston,Australia/Hobart
10,4316,LSY,AU,2160063,-28.836653,153.26337,Lismore,Australia/Sydney
10,4319,LTB,AU,2146108,-41.233334,146.4,Latrobe,Australia/Melbourne
10,4330,LTP,AU,0,-30.283333,138.35,Lyndhurst,Australia/Brisbane
10,4336,LTV,AU,0,-17.05,141.38333,Lotusvale,Australia/Brisbane
10,4355,LUT,AU,2170658,-15.433333,144.81667,Laura Station,Australia/Brisbane
10,4356,LUU,AU,2163635,-15.666667,144.16667,Laura,Australia/Brisbane
8,4368,LVO,AU,2067890,-28.633333,122.36667,Laverton,Australia/Perth
10,4376,LWH,AU,0,-18.583332,138.58333,Lawn Hill,Australia/Brisbane
10,4406,LYT,AU,2173323,-24.116667,152.7,Lady Elliot Island,Australia/Brisbane
10,4416,LZR,AU,2170658,-14.666667,145.46666,Lizard Island,Australia/Brisbane
8,4445,MBB,AU,0,-21.25,119.583336,Marble Bar,Australia/Perth
10,4449,MBF,AU,0,-36.75,146.75,Mount Buffalo,Australia/Melbourne
10,4451,MBH,AU,2158562,-25.516666,152.71333,Maryborough,Australia/Brisbane
8,4457,MBN,AU,0,-15.0,125.0,Mount Barnett,Australia/Perth
9.30,4486,MCV,AU,0,-16.466667,136.095,Mcarthur River,Australia/Darwin
10,4489,MCY,AU,2157109,-26.60538,153.08821,Sunshine Coast,Australia/Brisbane
10,4523,MEL,AU,2158177,-37.813187,144.96298,Melbourne,Australia/Melbourne
10,4530,MET,AU,2144209,-12.75,142.76666,Moreton,Australia/Brisbane
10,4548,MFL,AU,0,-19.666668,144.9,Mount Full Stop,Australia/Brisbane
9.30,4552,MFP,AU,0,-22.1,137.98334,Manners Creek,Australia/Darwin
9.30,4564,MGB,AU,2156643,-37.744072,140.78271,Mount Gambier,Australia/Adelaide
9.30,4581,MGT,AU,0,-12.093703,134.89352,Milingimbi,Australia/Darwin
8,4583,MGV,AU,2070176,-18.616667,126.86667,Margaret River Station,Australia/Perth
8,4598,MHO,AU,0,-17.133333,125.76667,Mount House,Australia/Perth
10,4602,MHU,AU,2156722,-36.966667,147.18333,Mount Hotham,Australia/Melbourne
8,4613,MIH,AU,0,-26.483334,147.96666,Mitchell Plateau,Australia/Perth
10,4618,MIM,AU,2158020,-36.910046,149.90202,Merimbula,Australia/Sydney
9.30,4619,MIN,AU,2060937,-32.833332,134.83333,Minnipa,Australia/Adelaide
9.30,4629,MIY,AU,2077895,-18.81,137.08,Mittiebah,Australia/Darwin
9.30,4630,MIZ,AU,0,-14.0,134.1,Mainoru,Australia/Darwin
8,4639,MJK,AU,2065971,-25.888159,113.57695,Monkey Mia,Australia/Perth
8,4644,MJP,AU,2067086,-34.233334,116.1,Manjimup,Australia/Perth
8,4670,MKR,AU,2066591,-26.61113,118.54596,Meekatharra,Australia/Perth
9.30,4674,MKV,AU,0,-25.966667,133.25,Mount Cavenagh,Australia/Darwin
10,4676,MKY,AU,2159220,-21.176285,149.1818,Mackay,Australia/Brisbane
9.30,4694,MLR,AU,2062381,-37.483334,140.01666,Millicent,Australia/Adelaide
10,4698,MLV,AU,2144209,-13.016667,142.98334,Merluna,Australia/Brisbane
8,4709,MMG,AU,2065578,-28.083332,117.85,Mount Magnet,Australia/Perth
10,4715,MMM,AU,6696812,-22.8025,148.70473,Middlemount,Australia/Brisbane
9.30,4730,MNE,AU,0,-28.0,138.6,Mungeranie,Australia/Adelaide
9.30,4732,MNG,AU,2067089,-12.05492,134.23227,Maningrida,Australia/Darwin
10,4742,MNQ,AU,0,-24.883333,151.1,Monto,Australia/Brisbane
9.30,4747,MNV,AU,0,-14.116667,133.83333,Mountain Valley,Australia/Darwin
9.30,4748,MNW,AU,0,-22.45,135.21666,Macdonald Downs,Australia/Darwin
9.30,4764,MOO,AU,0,-27.5,149.83333,Moomba,Australia/Adelaide
10,4771,MOV,AU,6533368,-22.06057,148.07442,Moranbah,Australia/Brisbane
8,4801,MQA,AU,0,-19.75,120.833336,Mandora,Australia/Perth
9.30,4805,MQE,AU,0,-22.816668,137.35,Marqua,Australia/Darwin
10,4811,MQL,AU,2157698,-34.230835,142.08455,Mildura,Australia/Melbourne
8,4824,MQZ,AU,2066981,-33.933334,115.1,Margaret River,Australia/Perth
10,4831,MRG,AU,2142206,-17.0,145.46666,Mareeba,Australia/Brisbane
10,4835,MRL,AU,2171722,-20.066668,145.58333,Miners Lake,Australia/Brisbane
9.30,4839,MRP,AU,0,-27.0,135.0,Marla,Australia/Adelaide
9.30,4843,MRT,AU,0,-14.483333,133.41667,Moroak,Australia/Darwin
10,4849,MRZ,AU,2156927,-29.496346,149.85019,Moree,Australia/Sydney
9.30,4854,MSF,AU,0,-22.516666,135.0,Mount Swan,Australia/Darwin
9.30,4878,MTD,AU,0,-17.0,130.56667,Mount Sandford,Australia/Darwin
10,4886,MTL,AU,2152799,-32.733334,151.55,Maitland,Australia/Sydney
10,4890,MTQ,AU,0,-26.583332,147.96666,Mitchell,Australia/Brisbane
9.30,4912,MUP,AU,0,-31.133333,141.05,Mulga Park,Australia/Darwin
8,4913,MUQ,AU,0,-20.666668,120.0,Muccan,Australia/Perth
10,4929,MVH,AU,2159194,-30.75,152.9,Macksville,Australia/Sydney
9.30,4932,MVK,AU,0,-27.25,138.0,Mulka,Australia/Adelaide
10,4942,MVU,AU,0,-14.166667,143.68333,Musgrave,Australia/Brisbane
8,4949,MWB,AU,0,-29.204166,116.0225,Morawa,Australia/Perth
9.30,4966,MWT,AU,0,-28.5,138.0,Moolawatana,Australia/Adelaide
10,4970,MWY,AU,0,-25.783333,141.51666,Miranda Downs,Australia/Brisbane
10,4975,MXD,AU,0,-23.333332,139.6,Marion Downs,Australia/Brisbane
8,4989,MXU,AU,2070998,-28.55,115.51667,Mullewa,Australia/Perth
10,4995,MYA,AU,2156834,-35.90251,150.14717,Moruya,Australia/Sydney
10,5002,MYI,AU,0,-9.920066,144.06497,Murray Island,Australia/Brisbane
8,5008,MYO,AU,0,-18.116667,124.26667,Myroodah,Australia/Perth
10,5043,NAA,AU,2155742,-30.31829,149.82912,Narrabri,Australia/Sydney
9.30,5044,NAC,AU,2062381,-36.95,140.83333,Naracoorte,Australia/Adelaide
10,5071,NBH,AU,2155858,-30.633333,152.98334,Nambucca Heads,Australia/Sydney
8,5108,NDS,AU,0,-27.983334,119.3,Sandstone,Australia/Perth
10,5128,NGA,AU,2142245,-34.25,148.25,Young,Australia/Sydney
8,5154,NIF,AU,0,-21.675,121.58611,Nifty,Australia/Perth
8,5169,NKB,AU,0,-18.55,124.85,Noonkanbah,Australia/Perth
10,5185,NLF,AU,0,-9.584515,143.7869,Darnley Island,Australia/Brisbane
8,5188,NLL,AU,0,-21.75,120.2,Nullagine,Australia/Perth
8,5191,NLS,AU,0,-18.050833,128.89583,Nicholson,Australia/Perth
10,5201,NMP,AU,0,-20.166668,143.96666,New Moon,Australia/Brisbane
10,5202,NMR,AU,0,-27.6,141.11667,Nappa Merry,Australia/Brisbane
10,5219,NOA,AU,2154787,-34.950558,150.5375,Nowra,Australia/Sydney
9.30,5243,NPP,AU,0,-22.5,132.68333,Napperby,Australia/Darwin
10,5253,NRA,AU,2155731,-34.705643,146.5117,Narrandera,Australia/Sydney
8,5258,NRG,AU,0,-32.933334,117.166664,Narrogin,Australia/Perth
8,5265,NRY,AU,2068110,-16.016666,129.23334,Newry,Australia/Perth
8,5270,NSM,AU,0,-32.2,121.75,Norseman,Australia/Perth
10,5272,NSO,AU,2150096,-32.03611,150.8325,Scone,Australia/Sydney
10,5275,NSV,AU,2155132,-26.416668,153.03334,Noosaville,Australia/Brisbane
10,5287,NTL,AU,2155472,-32.916667,151.75,Newcastle,Australia/Sydney
10,5289,NTN,AU,2155085,-17.685398,141.07307,Normanton,Australia/Brisbane
9.30,5297,NUB,AU,0,-14.271667,135.71638,Numbulwar,Australia/Darwin
9.30,5309,NUR,AU,0,-31.433332,130.91667,Nullarbor,Australia/Adelaide
10,5339,NYN,AU,0,-31.566668,147.18333,Nyngan,Australia/Sydney
10,5347,OAG,AU,2154219,-33.3816,149.12447,Orange,Australia/Sydney
10,5358,OBA,AU,2154542,-21.0,139.0,Oban,Australia/Sydney
9.30,5387,ODD,AU,0,-27.550278,135.45,Oodnadatta,Australia/Adelaide
9.30,5391,ODL,AU,0,-26.716667,140.63333,Cordillo Downs,Australia/Adelaide
8,5394,ODR,AU,2059811,-17.5,128.8,Ord River,Australia/Perth
10,5440,OKB,AU,6354957,-25.25,153.16667,Orchid Beach,Australia/Brisbane
10,5454,OKR,AU,0,-9.751593,143.40556,Yorke Island,Australia/Brisbane
10,5459,OKY,AU,2146268,-27.406668,151.735,Oakey,Australia/Brisbane
9.30,5474,OLP,AU,0,-30.483898,136.88411,Olympic Dam,Australia/Adelaide
10,5502,ONG,AU,2156878,-16.662558,139.17004,Mornington,Australia/Brisbane
10,5512,ONR,AU,0,-24.816668,140.56667,Monkira,Australia/Brisbane
8,5513,ONS,AU,0,-21.666668,115.1,Onslow,Australia/Perth
10,5520,OOL,AU,2165087,-28.166164,153.51314,Gold Coast,Australia/Brisbane
10,5521,OOM,AU,2170577,-36.308334,148.97333,Cooma,Australia/Sydney
10,5522,OOR,AU,0,-25.05,141.23334,Mooraberree,Australia/Brisbane
9.30,5526,OPI,AU,2078934,-12.333333,133.06667,Oenpelli,Australia/Darwin
9.30,5547,ORR,AU,2078025,-35.033333,137.58333,Yorketown,Australia/Adelaide
10,5548,ORS,AU,2146142,-18.633333,146.48334,Orpheus Island Resort,Australia/Brisbane
10,5567,OSO,AU,0,-22.08254,140.55779,Osborne Mine,Australia/Brisbane
10,5626,OXO,AU,0,-27.666668,141.33333,Orientos,Australia/Brisbane
10,5628,OXY,AU,0,-25.35,141.36667,Morney,Australia/Brisbane
9.30,5634,OYN,AU,2173911,-35.066666,142.33333,Ouyen,Australia/Broken_Hill
8,5684,PBO,AU,0,-23.173908,117.748,Paraburdoo,Australia/Perth
10,5694,PBY,AU,0,-20.283333,148.83333,Peppers Palm Bay,Australia/Brisbane
