GMT,airportId,codeIataAirport,codeIataCity,codeIcaoAirport,codeIso2Country,geonameId,latitudeAirport,longitudeAirport,nameAirport,nameCountry,phone,timezone
4.30,7048,SGA,SGA,OASN,AF,7730739,38.033333,71.71667,Sheghnan,Afghanistan,,Asia/Kabul
4.30,7709,TII,TII,OATN,AF,0,32.86667,65.63333,Tirinkot,Afghanistan,,Asia/Kabul
4.30,7887,TQN,TQN,OATQ,AF,8298749,36.766666,69.53333,Taluqan,Afghanistan,,Asia/Kabul
4.30,8146,UND,UND,OAUZ,AF,1135689,36.660557,68.909164,Kunduz,Afghanistan,,Asia/Kabul
4.30,8177,URN,URN,,AF,0,32.95,69.183334,Urgoon,Afghanistan,,Asia/Kabul
4.30,8184,URZ,URZ,,AF,8260973,32.9,66.61667,Uruzgan,Afghanistan,,Asia/Kabul
4.30,9613,ZAJ,ZAJ,OAZJ,AF,1120985,31.1,61.983334,Zaranj,Afghanistan,,Asia/Kabul
-4,295,ANU,ANU,TAPA,AG,3575954,17.108334,-61.76389,V. C. Bird International,Antigua and Barbuda,,America/Antigua
-4,558,BBQ,BBQ,,AG,0,17.555555,-61.765,Barbuda,,,America/Antigua
-4,473,AXA,AXA,TQPF,AI,3573371,18.216667,-63.066666,Wallblake,Anguilla,,America/Anguilla
1,7702,TIA,TIA,LATI,AL,3183875,41.419132,19.71328,Rinas Mother Teresa,Albania,,Europe/Tirane
4,2221,EVN,EVN,UGEE,AM,799617,40.15272,44.39805,Zvartnots International,Armenia,,Asia/Yerevan
4,4601,LWN,LWN,UDSG,AM,6453423,40.716667,43.833332,Gyoumri,Armenia,,Asia/Yerevan
1,286,ANL,ANL,,AO,8260993,-11.25,17.25,Andulo,Angola,,Africa/Luanda
1,374,ARZ,ARZ,FNZE,AO,7730521,-7.5,13.5,N'zeto,Angola,,Africa/Luanda
1,519,AZZ,AZZ,FNAM,AO,7730516,-7.883333,13.15,Ambriz,Angola,,Africa/Luanda
1,999,BUG,BUG,FNBG,AO,6297059,-12.606389,13.405556,Gen V Deslandes,Angola,,Africa/Luanda
1,1123,CAB,CAB,FNCA,AO,6297060,-5.583333,12.2,Cabinda,Angola,,Africa/Luanda
1,1143,CAV,CAV,FNCZ,AO,7730520,-11.9,22.866667,Cazombo,Angola,,Africa/Luanda
1,1167,CBT,CBT,FNCM,AO,7668246,-12.483333,13.483333,Catumbela,Angola,,Africa/Luanda
1,1233,CEO,CEO,FNWK,AO,8261051,9.308333,124.73055,Waco Kungo,Angola,,Africa/Luanda
1,1250,CFF,CFF,FNCF,AO,7768322,-8.766667,18.0,Cafunfo,Angola,,Africa/Luanda
1,1445,CNZ,CNZ,,AO,7730931,-11.5,19.0,Cangamba,Angola,,Africa/Luanda
1,1556,CTI,CTI,FNCV,AO,7730518,-15.166667,19.166668,Cuito Cuanavale,Angola,,Africa/Luanda
1,1897,DRC,DRC,,AO,7730987,-17.833332,20.7,Dirico,Angola,,Africa/Luanda
1,1941,DUE,DUE,FNDU,AO,7668247,-7.4,20.816668,Dundo,Angola,,Africa/Luanda
1,2580,GGC,GGC,,AO,0,-12.65,22.566668,Lumbala,Angola,,Africa/Luanda
1,2818,GXG,GXG,FNNG,AO,7668251,-7.783333,15.45,Negage,Angola,,Africa/Luanda
1,3558,JMB,JMB,,AO,7731144,-14.7,16.083332,Jamba,Angola,,Africa/Luanda
1,3947,KNP,KNP,FNCP,AO,7731180,-9.766944,15.450278,Capanda,Angola,,Africa/Luanda
1,4169,LAD,LAD,FNLU,AO,6297063,-8.847951,13.234862,4 de Fevereiro,Angola,,Africa/Luanda
1,4217,LBZ,LBZ,FNLK,AO,8261009,-8.383333,20.666668,Lukapa,Angola,,Africa/Luanda
1,4395,LLT,LLT,,AO,8299217,-12.3711,13.5367,Lobito,Angola,,Africa/Luanda
1,4570,LUO,LUO,FNUE,AO,7668258,-11.5,20.166668,Luena,Angola,,Africa/Luanda
1,4635,LZM,LZM,,AO,8299040,-9.05,18.083332,Luzamba,Angola,,Africa/Luanda
1,4751,MEG,MEG,FNMA,AO,7668248,-9.533333,16.333332,Malange,Angola,,Africa/Luanda
1,5116,MSZ,MSZ,FNMO,AO,7668250,-15.208611,12.160833,Namibe,Angola,,Africa/Luanda
1,5350,NDD,NDD,FNSU,AO,7668255,-11.166667,13.866667,Sumbe,Angola,,Africa/Luanda
1,5352,NDF,NDF,,AO,7731331,-9.333333,14.833333,Ndalatandos,Angola,,Africa/Luanda
1,5505,NOV,NOV,FNHU,AO,6297061,-12.805556,15.757222,Huambo,Angola,,Africa/Luanda
1,5621,NZA,NZA,FNZG,AO,6354953,-8.383333,-21.433332,Nzagi,Angola,,Africa/Luanda
1,5971,PBN,PBN,FNPA,AO,7668252,-10.7,13.75,Porto Amboim,Angola,,Africa/Luanda
1,6067,PGI,PGI,FNCH,AO,145778,-7.333333,20.8,Chitato,Angola,,Africa/Luanda
1,6984,SDD,SDD,FNBU,AO,7668257,-14.924444,13.576667,Lubango,Angola,,Africa/Luanda
1,7288,SPP,SPP,FNME,AO,7668249,-14.6375,17.725555,Menongue,Angola,,Africa/Luanda
1,7365,SSY,SSY,FNBC,AO,7839143,-6.273889,14.244167,M'banza Congo,Angola,,Africa/Luanda
1,7431,SVP,SVP,FNKU,AO,6297062,-12.404167,16.956667,Kuito (Silva Porto),Angola,,Africa/Luanda
1,7513,SZA,SZA,FNSO,AO,7668254,-6.033333,12.416667,Soyo,Angola,,Africa/Luanda
1,8040,UAL,UAL,FNUA,AO,7668256,-11.0,22.5,Luau,Angola,,Africa/Luanda
1,8083,UGO,UGO,FNUG,AO,7668259,-7.816667,15.15,Uige,Angola,,Africa/Luanda
1,8299,VHC,VHC,FNSA,AO,7668253,-9.75,20.55,Saurimo,Angola,,Africa/Luanda
1,8371,VPE,VPE,FNGI,AO,7730078,-17.05,15.7,Ondjiva,Angola,,Africa/Luanda
1,8767,XGN,XGN,FNXA,AO,7668260,-16.75,14.972222,Xangongo,Angola,,Africa/Luanda
-4,7826,TNM,TNM,SCRM,AQ,8260905,-62.190556,-58.98639,Teniente R. Marsh Martin,Antarctica,,America/Santiago
3.3,10545,QAO,,AT17,AQ,,-70.821517,11.643345,Novo Runway,Antarctica,,
13,10554,QET,,AT27,AQ,6620460,-71.955389,2.467397,Troll Airfield,Antarctica,,
-3,107,AEP,BUE,SABE,AR,6301847,-34.55622,-58.41667,Aeroparque Jorge Newbery,Argentina,,America/Argentina/Buenos_Aires
-3,114,AFA,AFA,SAMR,AR,6300529,-34.58917,-68.40056,San Rafael,Argentina,,America/Argentina/Mendoza
-3,310,AOL,AOL,SARL,AR,6300550,-29.683332,-57.15,Paso De Los Libres,Argentina,,America/Argentina/Cordoba
-3,341,APZ,APZ,SAHZ,AR,7730148,-38.916668,-70.083336,Zapala,Argentina,,America/Argentina/Salta
-3,367,ARR,ARR,SAVR,AR,7730773,-45.033333,-70.833336,Alto Rio Senguerr,Argentina,,America/Argentina/Catamarca
-3,698,BHI,BHI,SAZB,AR,6300580,-38.730556,-62.150555,Comandante Espora,Argentina,,America/Argentina/Buenos_Aires
-3,920,BRC,BRC,SAZS,AR,6300590,-41.145966,-71.16109,San Carlos de Bariloche Airport,Argentina,,America/Argentina/Salta
-3,1392,CLX,CLX,,AR,3435364,-25.333332,-57.666668,Clorinda,Argentina,,America/Argentina/Cordoba
-3,1436,CNQ,CNQ,SARC,AR,6300546,-27.449722,-58.762222,Camba Punta,Argentina,,America/Argentina/Cordoba
-3,1439,CNT,CNT,,AR,7730929,-27.216667,-61.233334,Charata,Argentina,,America/Argentina/Cordoba
-3,1448,COC,COC,SAAC,AR,6300509,-31.297222,-57.996387,Concordia,Argentina,,America/Argentina/Cordoba
-3,1463,COR,COR,SACO,AR,6300518,-31.31548,-64.21377,Pajas Blancas,Argentina,,America/Argentina/Cordoba
-3,1474,CPC,CPC,SAZY,AR,7603035,-40.066666,-71.13333,Chapelco,Argentina,,America/Argentina/Salta
-3,1478,CPG,CPG,,AR,0,-40.833332,-63.0,Carmen De Patagones,Argentina,,America/Argentina/Buenos_Aires
-3,1501,CRD,CRD,SAVC,AR,6300563,-45.787224,-67.462776,Comodoro Rivadavia,Argentina,,America/Argentina/Catamarca
-3,1514,CRR,CRR,SANW,AR,6300539,-29.916668,-61.833332,Ceres,Argentina,,America/Argentina/Cordoba
-3,1547,CSZ,CSZ,,AR,8298887,-37.433334,-61.88333,Brigadier Hector Ruiz,Argentina,,America/Argentina/Buenos_Aires
-3,1550,CTC,CTC,SANC,AR,6300532,-28.448334,-65.779724,Catamarca,Argentina,,America/Argentina/Catamarca
-3,1592,CUT,CUT,SAZW,AR,7730151,-38.9,-69.0,Cutral,Argentina,,America/Argentina/Salta
-3,1605,CVH,CVH,SAHE,AR,7730764,-37.916668,-71.0,Caviahue,Argentina,,America/Argentina/Salta
-3,1606,CVI,CVI,,AR,7730960,-46.416668,-67.416664,Caleta Olivia,Argentina,,America/Argentina/Rio_Gallegos
-3,2054,EHL,EHL,SAVB,AR,6301850,-42.0,-71.75,El Bolson,Argentina,,America/Argentina/Salta
-3,2093,ELO,ELO,SATD,AR,7730768,-26.5,-54.733334,Eldorado,Argentina,,America/Argentina/Cordoba
-3,2119,EMX,EMX,SAVD,AR,7730770,-42.033333,-71.15,El Maiten,Argentina,,America/Argentina/Catamarca
-3,2147,EPA,EPA,SADP,AR,6301849,-34.608334,-58.6125,El Palomar,Argentina,,America/Argentina/Buenos_Aires
-3,2157,EQS,EQS,SAVE,AR,6300564,-42.90972,-71.1425,Esquel,Argentina,,America/Argentina/Catamarca
-3,2242,EZE,BUE,SAEZ,AR,6300524,-34.81273,-58.539833,Ezeiza Ministro Pistarini,Argentina,(54 11) 5480,America/Argentina/Buenos_Aires
-3,2356,FMA,FMA,SARF,AR,6300548,-26.212778,-58.235,El Pucu,Argentina,,America/Argentina/Cordoba
-3,2436,FTE,FTE,SAWC,AR,7668427,-50.284225,-72.053696,El Calafate,Argentina,,America/Argentina/Rio_Gallegos
-3,2589,GGS,GGS,SAWR,AR,6300577,-48.766666,-70.25,Gobernador Gregores,Argentina,,America/Argentina/Rio_Gallegos
-3,2599,GHU,GHU,SAAG,AR,6300510,-33.004166,-58.61222,Gualeguaychu,Argentina,,America/Argentina/Cordoba
-3,2675,GNR,GNR,SAHR,AR,7730765,-39.983334,-67.6,General Roca,Argentina,,America/Argentina/Salta
-3,2711,GPO,GPO,SAZG,AR,6300583,-35.63333,-63.766666,General Pico,Argentina,,America/Argentina/Salta
-3,3037,HOS,HOS,,AR,3861262,-37.416668,-70.21667,Oscar Reguera,Argentina,,America/Argentina/Salta
-3,3215,IGB,IGB,SAVJ,AR,7730771,-41.3,-69.583336,Ingeniero Jacobacci,Argentina,,America/Argentina/Salta
-3,3224,IGR,IGR,SARI,AR,6300549,-25.731504,-54.47635,Cataratas,Argentina,,America/Argentina/Cordoba
-3,3289,ING,ING,SAWA,AR,6300570,-50.583332,-72.666664,Lago Argentino,Argentina,,America/Argentina/Rio_Gallegos
-3,3342,IRJ,IRJ,SANL,AR,6300535,-29.383333,-66.78333,Capitan Vicente Almando,Argentina,,America/Argentina/La_Rioja
-3,3573,JNI,JNI,SAAJ,AR,6300511,-34.583332,-60.966667,Junin,Argentina,,America/Argentina/Buenos_Aires
-3,3621,JSM,JSM,SAWS,AR,7730776,-44.066666,-70.433334,Jose De San Martin,Argentina,,America/Argentina/Catamarca
-3,3639,JUJ,JUJ,SASJ,AR,6300555,-24.4,-65.083336,El Cadillal,Argentina,,America/Argentina/Jujuy
-3,4230,LCM,LCM,SACC,AR,7730763,-30.966667,-64.5,La Cumbre,Argentina,,America/Argentina/Cordoba
-3,4233,LCP,LCP,,AR,7731213,-38.083332,-70.666664,Loncopue,Argentina,,America/Argentina/Salta
-3,4314,LGS,LGS,SAMM,AR,6300528,-35.5,-69.583336,Malargue,Argentina,,America/Argentina/Mendoza
-3,4330,LHS,LHS,SAVH,AR,7730150,-32.85,-68.816666,Las Heras,Argentina,,America/Argentina/Rio_Gallegos
-3,4394,LLS,LLS,SATK,AR,6300560,-24.716667,-60.583332,Las Lomitas,Argentina,,America/Argentina/Cordoba
-3,4403,LMD,LMD,,AR,7731231,-40.833332,-68.13333,Los Menucos,Argentina,,America/Argentina/Salta
-3,4471,LPG,LPG,SADL,AR,6300523,-34.916668,-57.95,La Plata,Argentina,,America/Argentina/Buenos_Aires
-3,4572,LUQ,LUQ,SAOU,AR,6300545,-33.274445,-66.35861,San Luis,Argentina,,America/Argentina/San_Luis
-3,4711,MCS,MCS,SARM,AR,6300551,-30.270832,-57.64111,Monte Caseros,Argentina,,America/Argentina/Cordoba
-3,4735,MDQ,MDQ,SAZM,AR,3430864,-37.934723,-57.572224,Mar Del Plata,Argentina,,America/Argentina/Buenos_Aires
-3,4742,MDX,MDX,SATM,AR,7730769,-29.167221,-58.075558,Mercedes,Argentina,,America/Argentina/Cordoba
-3,4744,MDZ,MDZ,SAME,AR,6300525,-32.82789,-68.79891,El Plumerillo,Argentina,,America/Argentina/Mendoza
-3,4886,MJR,MJR,,AR,3430668,-38.25,-57.833332,Miramar,Argentina,,America/Argentina/Buenos_Aires
-3,5045,MQD,MQD,SAVQ,AR,7730772,-41.25,-68.73333,Maquinchao,Argentina,,America/Argentina/Salta
-3,5336,NCJ,NCJ,,AR,3834971,-30.94404,-61.56148,Sunchales,Argentina,,America/Argentina/Cordoba
-3,5369,NEC,NEC,,AR,3430443,-38.566666,-58.75,Necochea,Argentina,,America/Argentina/Buenos_Aires
-3,5520,NQN,NQN,SAZN,AR,6300586,-38.95,-68.15222,Neuquen,Argentina,,America/Argentina/Salta
-3,5685,OES,OES,SAVN,AR,6300565,-40.733334,-64.95,San Antonio Oeste,Argentina,,America/Argentina/Salta
-3,5755,OLN,OLN,,AR,0,-45.57,-69.0,Colonia Sarmiento,Argentina,,America/Argentina/Catamarca
-3,5815,ORA,ORA,SASO,AR,6300556,-23.333332,-64.166664,Oran,Argentina,,America/Argentina/Salta
-3,5901,OVR,OVR,SAZF,AR,7730778,-36.88889,-60.22778,Olavarria,Argentina,,America/Argentina/Buenos_Aires
-3,5915,OYA,OYA,SATG,AR,7730149,-29.103333,-59.216667,Goya,Argentina,,America/Argentina/Cordoba
-3,5921,OYO,OYO,SAZH,AR,3833860,-38.36667,-60.25,Tres Arroyos,Argentina,,America/Argentina/Buenos_Aires
-3,6032,PEH,PEH,SAZP,AR,6300587,-35.85,-61.86667,Pehuajo,Argentina,,America/Argentina/Buenos_Aires
-3,6194,PMQ,PMQ,SAWP,AR,6300576,-46.53639,-70.98361,Perito Moreno,Argentina,,America/Argentina/Rio_Gallegos
-3,6202,PMY,PMY,SAVY,AR,6300569,-42.733334,-65.066666,El Tehuelche,Argentina,,America/Argentina/Catamarca
-3,6284,PRA,PRA,SAAP,AR,6300512,-31.795,-60.48,Parana,Argentina,,America/Argentina/Cordoba
-3,6300,PRQ,PRQ,,AR,8299142,-26.833332,-60.666668,Pres. Roque Saenz Pena,Argentina,,America/Argentina/Cordoba
-3,6328,PSS,PSS,SARP,AR,6300552,-27.383888,-55.9675,Posadas,Argentina,,America/Argentina/Cordoba
-3,6364,PUD,PUD,SAWD,AR,6300571,-47.75,-65.916664,Puerto Deseado,Argentina,,America/Argentina/Rio_Gallegos
-3,6578,RAF,RAF,,AR,3839479,29.6,34.85,Rafaela,Argentina,,America/Argentina/Cordoba
-3,6632,RCQ,RCQ,SATR,AR,6300561,-29.183332,-59.7,Reconquista,Argentina,,America/Argentina/Cordoba
-3,6636,RCU,RCU,SAOC,AR,6300540,-33.165558,-64.331665,Rio Cuarto,Argentina,,America/Argentina/Cordoba
-3,6647,RDS,RDS,SAHS,AR,7730147,-37.38333,-68.9,Rincon de los Sauces,Argentina,,America/Argentina/Salta
-3,6659,REL,REL,SAVT,AR,6300567,-43.233334,-65.32333,Almirante Zar,Argentina,,America/Argentina/Catamarca
-3,6665,RES,RES,SARE,AR,6300547,-27.45139,-59.050835,Resistencia,Argentina,,America/Argentina/Cordoba
-3,6680,RGA,RGA,SAWE,AR,6300572,-53.779167,-67.75,Rio Grande,Argentina,,America/Argentina/Ushuaia
-3,6685,RGL,RGL,SAWG,AR,6300573,-51.61667,-69.28333,Internacional,Argentina,,America/Argentina/Rio_Gallegos
-3,6692,RHD,RHD,SANH,AR,7730766,-27.533333,-64.95,Rio Hondo,Argentina,,America/Argentina/Cordoba
-3,6749,RLO,RLO,,AR,7730767,-32.384445,-65.5525,Valle Del Conlara,Argentina,,America/Argentina/San_Luis
-3,6802,ROS,ROS,SAAR,AR,3838583,-32.933334,-60.783333,Fisherton,Argentina,,America/Argentina/Cordoba
-3,6807,ROY,ROY,SAWM,AR,7730775,-45.666668,-70.25,Rio Mayo,Argentina,,America/Argentina/Catamarca
-3,6830,RSA,RSA,SAZR,AR,6300589,-36.566666,-64.26667,Santa Rosa,Argentina,,America/Argentina/Salta
-3,6903,RYO,RYO,,AR,7730777,-51.583332,-72.21667,Rio Turbio,Argentina,,America/Argentina/Rio_Gallegos
-3,6904,RZA,RZA,SAWU,AR,6300578,-50.0,-68.53333,Santa Cruz,Argentina,,America/Argentina/Rio_Gallegos
-3,6985,SDE,SDE,SANE,AR,6300533,-27.765278,-64.32222,Santiago Del Estero,Argentina,,America/Argentina/Cordoba
-3,7037,SFN,SFN,SAAV,AR,6300515,-31.716667,-60.816666,Santa Fe,Argentina,,America/Argentina/Cordoba
-3,7069,SGV,SGV,SAVS,AR,7730774,-41.566666,-65.35,Sierra Grande,Argentina,,America/Argentina/Salta
-3,7172,SLA,SLA,SASA,AR,6300554,-24.844217,-65.47849,Gen Belgrano,Argentina,,America/Argentina/Salta
-3,7362,SST,SST,,AR,3428123,-33.416668,-60.783333,Santa Teresita,Argentina,,America/Argentina/Buenos_Aires
-3,7613,TDL,TDL,SAZT,AR,6300591,-37.333332,-59.083332,Tandil,Argentina,,America/Argentina/Buenos_Aires
-3,7946,TTG,TTG,SAST,AR,6300559,-22.533333,-63.833332,Tartagal,Argentina,,America/Argentina/Salta
-3,7963,TUC,TUC,SANT,AR,6300537,-26.833332,-65.2,Benj Matienzo,Argentina,,America/Argentina/Tucuman
-3,8043,UAQ,UAQ,SANU,AR,6300538,-31.55,-68.51667,San Juan,Argentina,,America/Argentina/San_Juan
-3,8113,ULA,ULA,SAWJ,AR,6300575,-49.316666,-67.666664,San Julian,Argentina,,America/Argentina/Rio_Gallegos
-3,8185,USH,USH,SAWH,AR,6300574,-54.839348,-68.31245,Islas Malvinas Argentinas International,Argentina,,America/Argentina/Ushuaia
-3,8232,UZU,UZU,SATU,AR,6300562,-29.778889,-58.095554,Curuzu Cuatia,Argentina,,America/Argentina/Cordoba
-3,8262,VCF,VCF,,AR,7731598,-40.7,-66.15,Valcheta,Argentina,,America/Argentina/Salta
-3,8276,VDM,VDM,SAVV,AR,6300568,-40.85,-63.016666,Viedma,Argentina,,America/Argentina/Salta
-3,8278,VDR,VDR,SAOD,AR,6300541,-31.94111,-65.14222,Villa Dolores,Argentina,,America/Argentina/Cordoba
-3,8296,VGS,VGS,,AR,7731600,-35.083332,-63.0,General Villegas,Argentina,,America/Argentina/Buenos_Aires
-3,8335,VLG,VLG,SAZV,AR,6300592,-38.016666,-57.583332,Villa Gesell,Argentina,,America/Argentina/Buenos_Aires
-3,8348,VME,VME,SAOR,AR,6300544,-33.63333,-65.416664,Villa Mercedes,Argentina,,America/Argentina/San_Luis
-11,2437,FTI,FTI,NSFQ,AS,5881271,-14.216667,-169.45,Fitiuta,American Samoa,,Pacific/Pago_Pago
-11,5689,OFU,OFU,,AS,5881562,-14.166667,-169.7,Airstrip,American Samoa,,Pacific/Pago_Pago
-11,6257,PPG,PPG,NSTU,AS,5881593,-14.326389,-170.6964,Pago Pago International Airport,American Samoa,,Pacific/Pago_Pago
1,294,ANT,ANT,,AT,0,47.15,10.283333,St Anton,Austria,,Europe/Vienna
1,2741,GRZ,GRZ,LOWG,AT,6299668,46.994125,15.444928,Thalerhof,Austria,,Europe/Vienna
1,3027,HOH,HOH,LOIH,AT,6299665,47.38333,9.7,Hohenems-Dornbirn,Austria,,Europe/Vienna
1,3296,INN,INN,LOWI,AT,6299669,47.25745,11.351467,Innsbruck-kranebitten,Austria,,Europe/Vienna
1,3904,KLU,KLU,LOWK,AT,3218938,46.650124,14.324192,Alpe Adria,Austria,,Europe/Vienna
1,4441,LNZ,LNZ,LOWL,AT,6299670,48.23987,14.193345,Blue Danube,Austria,,Europe/Vienna
1,6455,QDI,HOH,,AT,0,47.36081,9.68671,Dornbirn Bus Station,Austria,,Europe/Vienna
1,6554,QXZ,QXZ,,AT,0,0.0,0.0,Woergl Bus Station,Austria,,Europe/Vienna
1,7518,SZG,SZG,LOWS,AT,6299671,47.791225,12.997331,W. A. Mozart,Austria,,Europe/Vienna
1,8306,VIE,VIE,LOWW,AT,2761369,48.11972,16.563583,Vienna International,Austria,01/70070,Europe/Vienna
1,8776,XGZ,XGZ,,AT,2781503,47.50311,9.7471,Bregenz Railway Station,Austria,,Europe/Vienna
1,8838,XJS,XJS,,AT,0,0.0,0.0,Kitzbuehl Railway,Austria,,Europe/Vienna
1,8913,XOH,XJS,,AT,0,0.0,0.0,Kitzbuehel Bus Station,Austria,,Europe/Vienna
1,8914,XOI,XOI,,AT,2775183,47.01257,10.29179,Ischgl Bus Station,Austria,,Europe/Vienna
1,8920,XOO,XOO,,AT,0,0.0,0.0,Soelden Bus Station,Austria,,Europe/Vienna
1,8925,XOV,ANT,,AT,0,0.0,0.0,St Anton Bus Station,Austria,,Europe/Vienna
1,8926,XOW,XOW,,AT,2765282,48.71667,16.16667,Seefeld Bus Station,Austria,,Europe/Vienna
1,9032,XWC,VIE,,AT,0,48.2081743,16.3738189,Suedbahnhof Railway,Austria,,Europe/Vienna
1,9048,XWT,VIE,,AT,0,48.2081743,16.3738189,Mitte CAT Rail Station,Austria,,Europe/Vienna
1,9050,XWW,VIE,,AT,0,48.2081743,16.3738189,Westbahnhof Railway,Austria,,Europe/Vienna
1,9918,ZRS,ZRS,,AT,0,0.0,0.0,Flexenpass Heliport,Austria,,Europe/Vienna
1,9927,ZSB,SZG,,AT,0,47.80949,13.05501,Salzburg Hbf Railway Station,Austria,,Europe/Vienna
10,2,AAB,AAB,YARY,AU,7730796,-26.7,141.04167,Arrabury,Australia,,Australia/Brisbane
10,31,ABG,ABG,,AU,8288517,-17.666668,143.2,Abingdon,Australia,,Australia/Brisbane
10,32,ABH,ABH,YAPH,AU,7668679,-23.65,146.63333,Alpha,Australia,,Australia/Brisbane
10,37,ABM,ABM,YBAM,AU,7730800,-10.942619,142.45033,Bamaga Injinoo,Australia,,Australia/Brisbane
10,48,ABX,ABX,YMAY,AU,6301309,-36.069626,146.95453,Albury,Australia,,Australia/Sydney
9.30,83,ADL,ADL,YPAD,AU,6301322,-34.938175,138.53735,Adelaide International Airport,Australia,+61 8-8308-92,Australia/Adelaide
9.30,86,ADO,ADO,YAMK,AU,7730805,-31.016666,137.15,Andamooka,Australia,,Australia/Adelaide
10,149,AGW,AGW,,AU,7730809,-12.15,142.15,Agnew,Australia,,Australia/Brisbane
8,234,ALH,ALH,YABA,AU,2078285,-34.944996,117.804,Albany,Australia,,Australia/Perth
9.30,269,AMT,AMT,YAMT,AU,7730823,-26.766666,132.03334,Amata,Australia,,Australia/Adelaide
9.30,273,AMX,AMX,YAMM,AU,7730824,-21.74,135.24,Ammaroo,Australia,,Australia/Darwin
9.30,300,ANZ,ANZ,,AU,8298801,-25.083332,132.16667,Angus Downs,Australia,,Australia/Darwin
10,362,ARM,ARM,YARM,AU,7730238,-30.532297,151.61493,Armidale,Australia,,Australia/Sydney
10,373,ARY,ARY,YARA,AU,7668680,-37.316666,143.0,Ararat,Australia,,Australia/Melbourne
9.30,390,ASP,ASP,YBAS,AU,6301291,-23.80139,133.90338,Alice Springs,Australia,,Australia/Darwin
10,428,AUD,AUD,YAGD,AU,7730834,-18.506945,139.88167,Augustus Downs,Australia,,Australia/Brisbane
10,445,AUU,AUU,YAUR,AU,7668683,-13.166667,142.25,Aurukun Mission,Australia,,Australia/Brisbane
9.30,453,AVG,AVG,YAUV,AU,7730836,-15.65,130.01666,Auvergne,Australia,,Australia/Darwin
10,461,AVV,MEL,YMAV,AU,6301308,-38.02637,144.47308,Avalon,Australia,,Australia/Melbourne
9.30,470,AWN,AWN,,AU,8299001,-26.25,138.66667,Alton Downs,Australia,,Australia/Adelaide
9.30,471,AWP,AWP,YAUS,AU,7730838,-20.5,137.75,Austral Downs,Australia,,Australia/Darwin
10,475,AXC,AXC,YAMC,AU,7730839,-22.958055,145.2425,Aramac,Australia,,Australia/Brisbane
9.30,480,AXL,AXL,YALX,AU,7730840,-19.083332,136.66667,Alexandria,Australia,,Australia/Darwin
9.30,492,AYD,AYD,,AU,7730841,-19.3,135.95,Alroy Downs,Australia,,Australia/Darwin
9.30,496,AYL,AYL,,AU,7730843,-18.033333,135.53334,Anthony Lagoon,Australia,,Australia/Darwin
9.30,500,AYQ,AYQ,YAYE,AU,6301288,-25.190878,130.97658,Connellan,Australia,,Australia/Darwin
10,501,AYR,AYR,YAYR,AU,7730845,-19.596666,147.32445,Ayr,Australia,,Australia/Brisbane
10,576,BCI,BCI,YBAR,AU,7730239,-23.559168,145.30194,Barcaldine,Australia,,Australia/Brisbane
10,577,BCK,BCK,,AU,7730849,-17.4,144.16667,Bolwarra,Australia,,Australia/Brisbane
9.30,592,BCZ,BCZ,,AU,0,-13.783333,137.8,Bickerton Island,Australia,,Australia/Darwin
10,594,BDB,BDB,YBUD,AU,7668694,-24.898708,152.32187,Bundaberg,Australia,,Australia/Brisbane
10,596,BDD,BDD,YBAU,AU,7730854,-10.148655,142.17166,Badu Island,Australia,,Australia/Brisbane
8,615,BDW,BDW,,AU,8261025,-17.3,127.46667,Bedford Downs,Australia,,Australia/Perth
8,622,BEE,BEE,,AU,8299011,-16.966667,122.666664,Beagle Bay,Australia,,Australia/Perth
10,631,BEO,NTL,YPEC,AU,7668757,-33.033333,151.66667,Belmont,Australia,,Australia/Sydney
10,636,BEU,BEU,YBIE,AU,7730242,-24.23,139.445,Bedourie,Australia,,Australia/Brisbane
10,644,BFC,BFC,,AU,7730858,-15.9,145.33333,Bloomfield,Australia,,Australia/Brisbane
9.30,706,BHQ,BHQ,YBHI,AU,7668685,-31.998983,141.46857,Broken Hill,Australia,,Australia/Broken_Hill
10,708,BHS,BHS,YBTH,AU,7730002,-33.41387,149.65518,Raglan,Australia,,Australia/Sydney
10,709,BHT,BHT,,AU,8298711,-23.366667,141.56667,Brighton Downs,Australia,,Australia/Brisbane
10,729,BIP,BIP,,AU,2207247,-16.15,143.75,Bulimba,Australia,,Australia/Brisbane
8,736,BIW,BIW,,AU,8298692,-19.566668,127.166664,Billiluna,Australia,,Australia/Perth
10,777,BKP,BKP,,AU,8298911,-20.5,138.5,Barkly Downs,Australia,,Australia/Brisbane
10,778,BKQ,BKQ,YBCK,AU,7668684,-24.434168,145.42833,Blackall,Australia,,Australia/Brisbane
10,800,BLN,BLN,YBLA,AU,7668687,-36.55,145.98334,Benalla,Australia,,Australia/Melbourne
10,805,BLS,BLS,YBLL,AU,7730869,-28.05,147.48334,Bollon,Australia,,Australia/Brisbane
10,806,BLT,BLT,YBTR,AU,7668693,-23.602184,148.8084,Blackwater,Australia,,Australia/Brisbane
8,816,BME,BME,YBRM,AU,6301303,-17.95264,122.23429,Broome,Australia,,Australia/Perth
10,827,BMP,BMP,YBPI,AU,7730872,-20.783333,149.23334,Brampton Island,Australia,,Australia/Brisbane
10,842,BNE,BNE,YBBN,AU,6301292,-27.40303,153.10905,Brisbane International,Australia,,Australia/Brisbane
